name,label,HCP_A_CI_lower,HCP_A_CI_upper,DUD_45yo_CI_lower,DUD_45yo_CI_upper,DUD_childhood_CI_lower,DUD_childhood_CI_upper,DUD_residual_CI_lower,DUD_residual_CI_upper,HCP_YA_CI_lower,HCP_YA_CI_upper
"Stacked: Resting and Task FC, SVR+SVR",svr_svr_set8,0.122452298306509,0.280505509620741,0.015856154944549,0.143506198628295,-0.008712468523479,0.12414956494971,-0.082759072170958,-0.004379598145676,0.05788088503025,0.212751155799404
"Stacked: All, SVR+XGB",svr_xgb_set1,0.103107135731837,0.224846123041241,0.134588262359838,0.258183869427693,0.166053535708932,0.279637784111597,-0.124496989392796,-0.005228189258429,0.111454793111995,0.199786510384714
"Stacked: Task Contrast, SVR+XGB",svr_xgb_set2,0.104693214543604,0.260629031897334,0.075513409146121,0.225513238796125,0.07266854718139,0.214781723924706,-0.153693480554023,-0.034454531439656,0.056207360989458,0.147576090605943
"Stacked: Non Task, SVR+XGB",svr_xgb_set3,0.034498182774491,0.195951247598391,-0.020015688607391,0.12462224931966,0.028733601452199,0.159948906504742,-0.079319137058945,0.01004222501169,-0.084864645775802,0.074798235422949
"Stacked: Task FC, SVR+XGB",svr_xgb_set4,0.030008031829343,0.200453642979215,-0.019308225347361,0.110945769490938,-0.02079526640159,0.103579455294447,-0.134177120343978,-0.037468984748951,0.050377141196192,0.213834224287323
"Stacked: Task Contrast & Task FC, SVR+XGB",svr_xgb_set5,0.11834029449797,0.247276086910806,0.109635684566927,0.245426897353248,0.100454885633564,0.235459035167493,-0.141332322584382,-0.0284306521383,0.104674502192179,0.198766436086978
"Stacked: All excluding Task FC, SVR+XGB",svr_xgb_set6,0.111974164016334,0.24312610628722,0.113451485869916,0.252753811299133,0.128183243275992,0.258240690977056,-0.137393250235231,-0.022016466590248,0.074092702272701,0.159100462105929
"Stacked: All excluding Task Contrast, SVR+XGB",svr_xgb_set7,0.118805767307925,0.254613015669047,-0.003303187956957,0.145336991590636,0.010839205416737,0.156953628890255,-0.14013354041935,-0.030121227679713,0.094261493561328,0.232453748796501
"Stacked: Resting and Task FC, SVR+XGB",svr_xgb_set8,0.096665642677401,0.259182079662031,-0.03259636865109,0.117859092750561,-0.017513112662201,0.125337420909666,-0.108799978954483,-0.01521974985636,0.047586757608326,0.206099265991032
"Stacked: All, XGB+eNet",xgb_eNet_set1,0.16932895972403,0.229772280717508,0.102700557360228,0.167674996964457,0.127268505998553,0.201399430751037,-0.048451642876156,0.04079006824887,0.1728697499027,0.232797854861421
"Stacked: Task Contrast, XGB+eNet",xgb_eNet_set2,0.137875653996332,0.220538794131925,0.014305388080174,0.112717310896182,0.075346388486218,0.180707437959462,-0.090213719611513,0.016959508938537,0.155221878152527,0.235639313644233
"Stacked: Non Task, XGB+eNet",xgb_eNet_set3,0.09643536925047,0.205179796634812,-0.025868001464086,0.090889928874355,0.026166545017888,0.133275397486901,-0.11701485701382,0.010341493738013,0.013345418264662,0.107160888819134
"Stacked: Task FC, XGB+eNet",xgb_eNet_set4,0.06034965630981,0.16272232479325,-0.050758404580121,0.069613821306031,-0.079706646863141,0.048208876022793,-0.192122453916699,-0.072188215456797,0.126381384200926,0.202759238906956
"Stacked: Task Contrast & Task FC, XGB+eNet",xgb_eNet_set5,0.152270181424038,0.221966037107987,0.072067660197765,0.152177600091652,0.093323777370287,0.18588169784896,-0.074275840497434,0.024820789201804,0.183532188788182,0.246597157321009
"Stacked: All excluding Task FC, XGB+eNet",xgb_eNet_set6,0.188579391402261,0.253890382682326,0.053261901846349,0.140443636291141,0.107518474768114,0.192214378264677,-0.061055496316634,0.036958911296721,0.146142183658045,0.211255160327735
"Stacked: All excluding Task Contrast, XGB+eNet",xgb_eNet_set7,0.143093758874623,0.221033137599889,-0.011267895924969,0.087502057768894,0.024241737669789,0.115917927817793,-0.119488368337447,-0.005455997070859,0.1338542038421,0.20347437750007
"Stacked: Resting and Task FC, XGB+eNet",xgb_eNet_set8,0.11375653906868,0.206972222845916,-0.018655276720725,0.084230028669663,0.001653096914004,0.102178515965676,-0.120469102634246,-0.011744716977518,0.131562103300988,0.208044497733151
"Stacked: All, XGB+RF",xgb_rf_set1,0.097159814217263,0.177530723670571,-0.00277514933667,0.082127007299602,0.068715719177108,0.160534342586576,-0.092303962078713,0.007743559623825,0.079908653929125,0.157529773815667
"Stacked: Task Contrast, XGB+RF",xgb_rf_set2,0.07896051468611,0.18695890857169,-0.077865442809166,0.044348283921523,0.028911147841878,0.144430497871814,-0.130300619633653,-0.009075386806111,0.101735337535503,0.196291335250661
"Stacked: Non Task, XGB+RF",xgb_rf_set3,0.081451403443378,0.202151366700584,-0.079041425945907,0.050051636575376,0.007106035475859,0.126107898944548,-0.135871650602117,0.003541711748187,-0.034197504269972,0.076611338730877
"Stacked: Task FC, XGB+RF",xgb_rf_set4,0.027732783636892,0.146257551819913,-0.086829183508168,0.04534868870399,-0.124528399485851,0.023029718315325,-0.193041969483215,-0.07577042693127,0.082349059037818,0.168841134082677
"Stacked: Task Contrast & Task FC, XGB+RF",xgb_rf_set5,0.107442842658855,0.192677069181185,-0.018376237805801,0.085234309860696,0.05511534265235,0.157580874090208,-0.112122677537791,-0.001224280204741,0.11846758475387,0.192553986376519
"Stacked: All excluding Task FC, XGB+RF",xgb_rf_set6,0.15144180697793,0.233391505965939,-0.060864870081734,0.056797830063957,0.063244429143332,0.165903585718904,-0.107000940159077,0.005196226481716,0.013335871620402,0.1108240747566
"Stacked: All excluding Task Contrast, XGB+RF",xgb_rf_set7,0.069491662672479,0.168130770545347,-0.047604473271641,0.062733055811331,-0.007810439537745,0.098842226028718,-0.137570045274787,-0.020557088021286,0.056197978696573,0.142697122029287
"Stacked: Resting and Task FC, XGB+RF",xgb_rf_set8,0.016757229547442,0.142475796924302,-0.056624463434208,0.058980921467049,-0.027841314051602,0.086158535086338,-0.153836375201594,-0.033948083465074,0.051169557768738,0.144925173190169
"Stacked: All, XGB+SVR",xgb_svr_set1,0.11193107821589,0.18480977446459,0.035904155723414,0.112118721092378,0.103266461656444,0.186036960407975,-0.060878174826523,0.035159626099341,0.106128731316571,0.174008888477976
"Stacked: Task Contrast, XGB+SVR",xgb_svr_set2,0.106059004102757,0.202189043891425,-0.045722717345297,0.068790999148444,0.053844053219377,0.168811828359021,-0.115953797759142,0.002925036630693,0.122412356216955,0.213525773957706
"Stacked: Non Task, XGB+SVR",xgb_svr_set3,0.077111897123653,0.196314319911527,-0.061317849617609,0.066987875319443,0.010048913053749,0.125177041769061,-0.156656277806202,-0.014479658518518,-0.02192182335461,0.0819343217567
"Stacked: Task FC, XGB+SVR",xgb_svr_set4,0.039773269120725,0.155883464422355,-0.080723568527317,0.051178421289302,-0.106464021448444,0.032006355520143,-0.217310611337259,-0.088018409771252,0.084042408933387,0.170324158761903
"Stacked: Task Contrast & Task FC, XGB+SVR",xgb_svr_set5,0.10269509565506,0.188311046635666,0.009420147459504,0.101657946891458,0.076086488706096,0.175257359116379,-0.091930914001655,0.015703979580495,0.133251697509963,0.20097076618034
"Stacked: All excluding Task FC, XGB+SVR",xgb_svr_set6,0.163490386007534,0.238201434949851,-0.008913434352028,0.093119296930096,0.08845829909114,0.184161008002843,-0.078352814300684,0.028014802395139,0.08144797325136,0.159174218014837
"Stacked: All excluding Task Contrast, XGB+SVR",xgb_svr_set7,0.081327472947738,0.173858792951394,-0.036804223278507,0.070214713188046,0.006478244455441,0.106832776085787,-0.137670580556058,-0.016822829345951,0.070387329411995,0.150351062843432
"Stacked: Resting and Task FC, XGB+SVR",xgb_svr_set8,0.048129920790769,0.161705194291594,-0.04565631511733,0.068872702952094,-0.017542125795559,0.093465042885124,-0.144430450687199,-0.026759756400272,0.069699924973903,0.15830525633626
"Stacked: All, XGB+XGB",xgb_xgb_set1,0.108445955181007,0.183142160447619,0.016526812396162,0.094949714198702,0.085966766948913,0.172455030458626,-0.091216358383883,0.011253258602325,0.083027738205271,0.157158509069996
"Stacked: Task Contrast, XGB+XGB",xgb_xgb_set2,0.089424949787405,0.189987164128515,-0.052234204315735,0.063295939711516,0.049353654770832,0.160689330622223,-0.125623183627491,-0.006171905157438,0.108831664793345,0.199034089221534
"Stacked: Non Task, XGB+XGB",xgb_xgb_set3,0.085782767610443,0.201446729178468,-0.07200754691694,0.055942750168583,0.006040870743435,0.127091604282537,-0.16043557428548,-0.0139625633507,-0.030342259364275,0.075652662597082
"Stacked: Task FC, XGB+XGB",xgb_xgb_set4,0.033290160834306,0.151897956222884,-0.083527189222376,0.047747545629669,-0.118011377508281,0.028282288884715,-0.230574437039431,-0.099554628753004,0.082935533617449,0.168171310365804
"Stacked: Task Contrast & Task FC, XGB+XGB",xgb_xgb_set5,0.106432384190414,0.188021208200396,0.007104493970262,0.098337561484349,0.066946829905736,0.164438667240717,-0.111705604769195,0.001332643983586,0.121229755616499,0.191868195990887
"Stacked: All excluding Task FC, XGB+XGB",xgb_xgb_set6,0.149328444207255,0.225276356420514,-0.019371046866005,0.083231889974006,0.079762785262159,0.175713381864448,-0.096179887664907,0.01798885290357,0.053821490389938,0.13495377829992
"Stacked: All excluding Task Contrast, XGB+XGB",xgb_xgb_set7,0.079492265099042,0.170740058924156,-0.046850172874346,0.061717407723151,-0.008522354878029,0.098667502044358,-0.153726527601939,-0.028786674983433,0.066457246181334,0.148290032372827
"Stacked: Resting and Task FC, XGB+XGB",xgb_xgb_set8,0.04663701822941,0.159182788755438,-0.053080897942991,0.061967872713081,-0.023466297339596,0.087868326536455,-0.15592739499098,-0.03459109215375,0.063593204173321,0.150102088379378
"Total Brain Volume, eNet",eNet_brainVol,,,0.056657943636101,0.1370386624644,0.062102085267893,0.14966327984982,-0.00225744280282,0.020822914108586,,
"Facename: Encoding-Distractor, eNet",eNet_facename,,,0.133605125419575,0.233575216187394,0.125457288248802,0.225754987793646,0.019227395908543,0.066219535453132,,
"Facename FC, eNet",eNet_facename_FC_PCA75,,,0.010682273852534,0.070845313839435,0.037817341651699,0.086038403515578,-0.009646578414162,0.00534032001235,,
"Emotion Processing Contrast, eNet",eNet_faces,,,0.065257353937655,0.138970792286564,0.062500051426635,0.137324093333809,-0.004893201214746,0.02730718133105,,
"Emotion Processing FC, eNet",eNet_faces_FC_PCA75,,,0.000181199353758,0.033738679002492,0.002494394717097,0.032386838349332,-0.01078189741014,0.00757213544664,,
"MID Contrast, eNet",eNet_mid,,,0.000170208954444,0.044362284232957,-0.002784844764958,0.033673686606408,-0.014495755303197,0.009084841757598,,
"MID FC, eNet",eNet_mid_FC_PCA75,,,0.024655523430131,0.064431625386554,0.025431955123834,0.06218449529428,-0.005412089417194,0.010065413462507,,
"Stroop Contrast, eNet",eNet_stroop,,,0.011428763020841,0.070529671108393,-0.015528712307896,0.031188525696195,-0.000443853268202,0.007940225733094,,
"Stroop FC, eNet",eNet_stroop_FC_PCA75,,,0.049014605985969,0.112419275018984,0.039986612084486,0.093959068950346,-0.005659788597291,0.015845170385125,,
"Total Brain Volume, RF",rf_brainVol,,,0.038017843359747,0.103759582717963,0.045312882049317,0.115035395193606,-0.007129226216724,0.017146602027932,,
"Facename: Encoding-Distractor, RF",rf_facename,,,0.127364398019782,0.20153011425359,0.098899353348333,0.166123410486679,0.001855338363337,0.049281059428272,,
"Facename FC, RF",rf_facename_FC_PCA75,,,0.027372942481668,0.083373593038102,0.036481996663036,0.091550901479596,-0.008371165832446,0.006266266245889,,
"Emotion Processing Contrast, RF",rf_faces,,,0.030673323116511,0.089029498613119,0.028557156526815,0.086424699983714,-0.005843340462172,0.024510648247373,,
"Emotion Processing FC, RF",rf_faces_FC_PCA75,,,0.012429281595095,0.054683654653979,0.008524602592262,0.047556755184311,-0.010477414429935,0.016897552819482,,
"MID Contrast, RF",rf_mid,,,-0.008906360768632,0.029027751710846,-0.004330403517932,0.028904577357588,-0.01305406245553,0.006858549216506,,
"MID FC, RF",rf_mid_FC_PCA75,,,0.014190206814836,0.062152564957569,0.018338786183406,0.059050748047421,-0.013931033600996,0.008156263750039,,
"Stroop Contrast, RF",rf_stroop,,,0.05110862397582,0.12143046942982,0.046094256788011,0.104784861840485,-0.002744808758972,0.03638644925044,,
"Stroop FC, RF",rf_stroop_FC_PCA75,,,0.045684512886818,0.097399349775569,0.04154317077926,0.090706368096273,-0.008749786330207,0.013893070824241,,
"Total Brain Volume, SVR",svr_brainVol,,,0.047159388493441,0.136117688151785,0.053333028960931,0.144278020981275,-0.006546046437208,0.020727388191719,,
"Facename: Encoding-Distractor, SVR",svr_facename,,,0.133643125621589,0.243045120956869,0.136140204126755,0.229760835168254,-0.01031434235983,0.038958574189934,,
"Facename FC, SVR",svr_facename_FC_PCA75,,,0.034887127964986,0.105876805910139,0.054764496813568,0.11550201521231,-0.009040318080255,0.007394600038822,,
"Emotion Processing Contrast, SVR",svr_faces,,,0.039667419416058,0.124445151567961,0.046827358410683,0.133743455267476,-0.038851434660921,0.014349761132837,,
"Emotion Processing FC, SVR",svr_faces_FC_PCA75,,,-0.00239630347759,0.048171064330851,-0.001487833053659,0.042200371486417,-0.014243559823546,0.007868638597263,,
"MID Contrast, SVR",svr_mid,,,-0.004919692525577,0.039738261170778,-0.025789611515556,0.019154083597762,-0.014728782100232,0.006526136192835,,
"MID FC, SVR",svr_mid_FC_PCA75,,,0.020002956534317,0.089344507365191,0.021225614667277,0.086015822411111,-0.013473989873596,0.003651865015193,,
"Stroop Contrast, SVR",svr_stroop,,,0.079384099835731,0.173485118151339,0.053173151874848,0.146802844732641,-0.012193243827408,0.047531305942414,,
"Stroop FC, SVR",svr_stroop_FC_PCA75,,,0.065231758915186,0.139072517582887,0.045430744999404,0.12572320547348,-0.008061875762724,0.01591167893947,,
"Total Brain Volume, XGB",xgb_brainVol,,,0.036692907915844,0.114163809328302,0.034185280736126,0.116929867839946,-0.017384691634849,0.026126853530073,,
"Facename: Encoding-Distractor, XGB",xgb_facename,,,0.081675942598489,0.188473097729226,0.099058800266218,0.201435584646364,0.004276019002002,0.054822448759616,,
"Facename FC, XGB",xgb_facename_FC_PCA75,,,0.027921900767013,0.090337660854768,0.01728591967161,0.086231527135702,-0.027374191403954,0.00224024460875,,
"Emotion Processing Contrast, XGB",xgb_faces,,,-0.017382273961299,0.077186717484901,-0.002955746034205,0.077308022808216,-0.036259965700929,0.034856979141638,,
"Emotion Processing FC, XGB",xgb_faces_FC_PCA75,,,-0.012534807245023,0.050512425232925,0.003826996867515,0.051517520409221,-0.034547011295621,0.012136385968843,,
"MID Contrast, XGB",xgb_mid,,,-0.066164277391421,9.17492207336397E-05,-0.026720377474794,0.025269818798227,-0.026903660957041,0.009877882917045,,
"MID FC, XGB",xgb_mid_FC_PCA75,,,-0.023837502475456,0.044321991435519,-0.009393778672853,0.066509066076777,-0.014750986622255,0.021707021715406,,
"Stroop Contrast, XGB",xgb_stroop,,,0.01375009061733,0.104123064338389,0.007366723696058,0.090741980500365,-0.010186745745793,0.026018350442587,,
"Stroop FC, XGB",xgb_stroop_FC_PCA75,,,0.015132937836222,0.104781289692119,0.00684913846232,0.084364783694889,-0.024306116314789,0.014063341764449,,
"Emotion Processing Contrast, eNet",eNet_emo,,,,,,,,,0.027472807754043,0.095004501299658
"Gambling Contrast, eNet",eNet_gam,,,,,,,,,-1.20683022844303E-06,-2.46039097014731E-10
"Gambling FC, eNet",eNet_gam_FC_PCA75,,,,,,,,,0.05634811247815,0.112028763491219
"Language Contrast, eNet",eNet_lan,,,,,,,,,0.113348623866082,0.195126409472773
"Language FC, eNet",eNet_lan_FC_PCA75,,,,,,,,,0.106705486396194,0.170049423106608
"Motor Contrast, eNet",eNet_mot,,,,,,,,,0.040297983250267,0.101224621340982
"Motor FC, eNet",eNet_mot_FC_PCA75,,,,,,,,,0.074518865375944,0.132869223629817
"Relational Contrast, eNet",eNet_rel,,,,,,,,,0.071277098310356,0.141374014897725
"Relational FC, eNet",eNet_rel_FC_PCA75,,,,,,,,,0.071156942234469,0.127319823239537
"Social Cognition Contrast, eNet",eNet_soc,,,,,,,,,0.028436096373726,0.081072915621784
"Social Cognition FC, eNet",eNet_soc_FC_PCA75,,,,,,,,,0.129949091026936,0.201861886088565
"Working Memory Contrast, eNet",eNet_wm,,,,,,,,,0.201530416977131,0.290742306287884
"Working Memory FC, eNet",eNet_wm_FC_PCA75,,,,,,,,,0.162359131039613,0.236129786383358
"Emotion Processing Contrast, RF",rf_emo,,,,,,,,,0.024412673104241,0.073470090499608
"Gambling Contrast, RF",rf_gam,,,,,,,,,0.00184817313987,0.030311305033753
"Gambling FC, RF",rf_gam_FC_PCA75,,,,,,,,,0.038699092475948,0.090897891135566
"Language Contrast, RF",rf_lan,,,,,,,,,0.088673782917068,0.152531539338006
"Language FC, RF",rf_lan_FC_PCA75,,,,,,,,,0.072521083394452,0.135394026275584
"Motor Contrast, RF",rf_mot,,,,,,,,,0.044973877477356,0.093302124547554
"Motor FC, RF",rf_mot_FC_PCA75,,,,,,,,,0.039888321771066,0.092582628383184
"Relational Contrast, RF",rf_rel,,,,,,,,,0.063468906577512,0.125102860710889
"Relational FC, RF",rf_rel_FC_PCA75,,,,,,,,,0.057397270381156,0.110564978414717
"Social Cognition Contrast, RF",rf_soc,,,,,,,,,0.052527632714577,0.117189962849958
"Social Cognition FC, RF",rf_soc_FC_PCA75,,,,,,,,,0.076849010733205,0.13488690388531
"Working Memory Contrast, RF",rf_wm,,,,,,,,,0.157256253357611,0.240735685179436
"Working Memory FC, RF",rf_wm_FC_PCA75,,,,,,,,,0.090160342795597,0.152636387035475
"Emotion Processing Contrast, SVR",svr_emo,,,,,,,,,0.031827107883199,0.10693865682962
"Gambling Contrast, SVR",svr_gam,,,,,,,,,-0.01779496272496,0.036523305702541
"Gambling FC, SVR",svr_gam_FC_PCA75,,,,,,,,,0.022813580636431,0.135745773695586
"Language Contrast, SVR",svr_lan,,,,,,,,,0.10902881462423,0.203114547844797
"Language FC, SVR",svr_lan_FC_PCA75,,,,,,,,,0.091227252401792,0.203220407606133
"Motor Contrast, SVR",svr_mot,,,,,,,,,0.057175772168492,0.140515678759731
"Motor FC, SVR",svr_mot_FC_PCA75,,,,,,,,,0.029041757527694,0.108456287489576
"Relational Contrast, SVR",svr_rel,,,,,,,,,0.058777564175351,0.147880058159589
"Relational FC, SVR",svr_rel_FC_PCA75,,,,,,,,,0.066985943374683,0.17646509396756
"Social Cognition Contrast, SVR",svr_soc,,,,,,,,,0.019447987217388,0.101623170032912
"Social Cognition FC, SVR",svr_soc_FC_PCA75,,,,,,,,,0.124703382579323,0.212872274399842
"Working Memory Contrast, SVR",svr_wm,,,,,,,,,0.195644117859974,0.297877793514171
"Working Memory FC, SVR",svr_wm_FC_PCA75,,,,,,,,,0.154116434113472,0.264683906718945
"Emotion Processing Contrast, XGB",xgb_emo,,,,,,,,,-0.006206508621467,0.066993072022983
"Gambling Contrast, XGB",xgb_gam,,,,,,,,,-0.019789830296142,0.027591631680622
"Gambling FC, XGB",xgb_gam_FC_PCA75,,,,,,,,,0.040465413447088,0.112119198210873
"Language Contrast, XGB",xgb_lan,,,,,,,,,0.070405556773097,0.156065963098515
"Language FC, XGB",xgb_lan_FC_PCA75,,,,,,,,,0.043588439817605,0.128113209017288
"Motor Contrast, XGB",xgb_mot,,,,,,,,,0.025049596766036,0.103568490723062
"Motor FC, XGB",xgb_mot_FC_PCA75,,,,,,,,,0.02665325367433,0.094632593917238
"Relational Contrast, XGB",xgb_rel,,,,,,,,,0.041236106321852,0.121178859569581
"Relational FC, XGB",xgb_rel_FC_PCA75,,,,,,,,,0.034277792664263,0.10937354715176
"Social Cognition Contrast, XGB",xgb_soc,,,,,,,,,0.016111799596068,0.098401331529476
"Social Cognition FC, XGB",xgb_soc_FC_PCA75,,,,,,,,,0.082518475191507,0.16281869148519
"Working Memory Contrast, XGB",xgb_wm,,,,,,,,,0.146299576554319,0.24764004982101
"Working Memory FC, XGB",xgb_wm_FC_PCA75,,,,,,,,,0.110758772565649,0.197444673442187
