name,label,HCP_A_CI_lower,HCP_A_CI_upper,DUD_45yo_CI_lower,DUD_45yo_CI_upper,DUD_childhood_CI_lower,DUD_childhood_CI_upper,DUD_residual_CI_lower,DUD_residual_CI_upper,HCP_YA_CI_lower,HCP_YA_CI_upper
"Stacked: All, SVR+SVR",svr_svr_set1,0.660853472427515,0.754391383435425,0.666246003723083,0.742449982677664,0.639442509263305,0.71557260936344,0.781630334113819,0.870793417518129,0.718775414518764,0.791452606049976
"Stacked: Task Contrast, SVR+SVR",svr_svr_set2,0.668444371620732,0.7643159047651,0.675925811169585,0.754909150735638,0.683116034856653,0.763061808644043,0.791670161284618,0.882458251923859,0.72875229873211,0.802352943329891
"Stacked: Non Task, SVR+SVR",svr_svr_set3,0.682484869492952,0.778065182127799,0.73213167234885,0.816053605274251,0.711428102255225,0.794877172614923,0.774140420249315,0.861119255881936,0.748846900087167,0.827867735148158
"Stacked: Task FC, SVR+SVR",svr_svr_set4,0.707281886186978,0.805635241031265,0.726167919222468,0.811143349473395,0.709814582555724,0.795269064103215,0.782671636656417,0.871383148706892,0.71032517094718,0.783352631905975
"Stacked: Task Contrast & Task FC, SVR+SVR",svr_svr_set5,0.668461418906521,0.763844699048271,0.664114431463551,0.742926515788145,0.667550557653049,0.746116358240325,0.787854075950531,0.876701715276404,0.713316706147644,0.785325966758991
"Stacked: All excluding Task FC, SVR+SVR",svr_svr_set6,0.659305572358381,0.753105302087956,0.663537016371224,0.740466638915809,0.652556932302508,0.729376860436329,0.782295474646386,0.872013093036643,0.725849095284688,0.79971456340213
"Stacked: All excluding Task Contrast, SVR+SVR",svr_svr_set7,0.658424344242922,0.751103611118818,0.714818340309309,0.797224910707822,0.707499233486569,0.791111437600893,0.79012569150547,0.878459419108138,0.690707046110364,0.76215751028921
"Stacked: Resting and Task FC, SVR+SVR",svr_svr_set8,0.667361007838474,0.762117373050723,0.724804247035223,0.808878438878359,0.724432351336003,0.809320462808825,0.781666527022641,0.869728631344353,0.71372657919624,0.786732432641931
"Stacked: All, SVR+XGB",svr_xgb_set1,0.686610346815499,0.782129393077159,0.678890852498068,0.756214119217261,0.66158627066621,0.738243122786191,0.791894134705042,0.881061340882912,0.717680691495535,0.791214409761882
"Stacked: Task Contrast, SVR+XGB",svr_xgb_set2,0.668957604794359,0.765327790122461,0.695793726381503,0.77509533265836,0.692567594817161,0.774183679218656,0.799855326788609,0.890775727135068,0.737624632116325,0.812583454716413
"Stacked: Non Task, SVR+XGB",svr_xgb_set3,0.699781415341231,0.800981428587202,0.738968421522173,0.82286432990307,0.716538248626075,0.799937994768779,0.779601426939467,0.86728860432913,0.764707488943882,0.846096675888191
"Stacked: Task FC, SVR+XGB",svr_xgb_set4,0.706480438556994,0.804423141305369,0.728356312740817,0.814931772041914,0.720344596399219,0.808063945344387,0.795798946962855,0.886441932978743,0.720709365124304,0.793205342664832
"Stacked: Task Contrast & Task FC, SVR+XGB",svr_xgb_set5,0.675919190088121,0.772154683289753,0.684224615505713,0.761968871110433,0.687112570527674,0.765969237177081,0.793176069241528,0.883247133544888,0.719942495753758,0.792381360084689
"Stacked: All excluding Task FC, SVR+XGB",svr_xgb_set6,0.677264412757007,0.771963008943821,0.674367771602414,0.752690287302077,0.679446613430293,0.756557224161104,0.794239167820752,0.883813252631596,0.732458782387099,0.807215298176459
"Stacked: All excluding Task Contrast, SVR+XGB",svr_xgb_set7,0.678998922973393,0.772080456334365,0.728426027308859,0.812572785784188,0.720053981579414,0.803728597532249,0.802553198239245,0.891001499647036,0.709207580626094,0.780611355674413
"Stacked: Resting and Task FC, SVR+XGB",svr_xgb_set8,0.67747159374109,0.772805845312411,0.73733851385209,0.823649526443726,0.730013821282418,0.815019921698353,0.792356831000517,0.879470999224497,0.724212597465952,0.797511873442555
"Stacked: All, XGB+eNet",xgb_eNet_set1,0.678703181330501,0.770691098603456,0.704618416172854,0.785985887057743,0.68568991503708,0.765630449616034,0.756006277381692,0.844476535741314,0.692690086723823,0.764070624788949
"Stacked: Task Contrast, XGB+eNet",xgb_eNet_set2,0.694117470787296,0.785533493754973,0.739148381694899,0.822705566435378,0.700576120853741,0.782071424345975,0.774155280862625,0.862637333244073,0.700783765724024,0.77152347293796
"Stacked: Non Task, XGB+eNet",xgb_eNet_set3,0.686028060953657,0.783143535681382,0.747322486740351,0.831504702934135,0.724506419711249,0.807703351405737,0.786156937681461,0.873408969404916,0.751332886781915,0.828420871700627
"Stacked: Task FC, XGB+eNet",xgb_eNet_set4,0.708070307530565,0.806606124302496,0.751496964666434,0.838223197568241,0.747390664300685,0.837053948989641,0.809808764730887,0.901687164132841,0.708782860831904,0.78209910839303
"Stacked: Task Contrast & Task FC, XGB+eNet",xgb_eNet_set5,0.688023558631292,0.780528842490107,0.71580869072419,0.797539079139025,0.694934867776286,0.776912414133939,0.767437065113319,0.85652719737537,0.687742585856487,0.758381468514523
"Stacked: All excluding Task FC, XGB+eNet",xgb_eNet_set6,0.671314004338412,0.76157800271269,0.723617239462219,0.806114144199222,0.685372657651335,0.768025818890652,0.764387276457085,0.851488952984616,0.705747812338915,0.77773733928886
"Stacked: All excluding Task Contrast, XGB+eNet",xgb_eNet_set7,0.679065212516998,0.774466191568735,0.739921209772418,0.824600666726104,0.723766085403455,0.808734916610969,0.785903627301716,0.875324167234763,0.707206087696852,0.78075986121537
"Stacked: Resting and Task FC, XGB+eNet",xgb_eNet_set8,0.686600394566959,0.783736438402902,0.739927802288427,0.825376952599008,0.73477601832251,0.81937919609343,0.786303504088362,0.87564610845204,0.705792357042389,0.77890712547233
"Stacked: All, XGB+RF",xgb_rf_set1,0.708153243305794,0.803494307594623,0.749853164364284,0.832801756138034,0.708581919237901,0.791061701103954,0.772896977308293,0.862239285272626,0.731932604774974,0.805465154096193
"Stacked: Task Contrast, XGB+RF",xgb_rf_set2,0.709929873649106,0.805399598050642,0.765687193454658,0.853445044794144,0.721205352232144,0.806048340984302,0.787924563716544,0.876537599683724,0.716020258796733,0.789319079464128
"Stacked: Non Task, XGB+RF",xgb_rf_set3,0.694561944532786,0.790111869535188,0.763871353765588,0.849643462429279,0.73174966976246,0.815986906400769,0.78930063902734,0.877658861855682,0.768951025723193,0.846981549443738
"Stacked: Task FC, XGB+RF",xgb_rf_set4,0.718280417083377,0.817005514092586,0.762164002332457,0.850074637774309,0.761140452135936,0.853397773982679,0.811841358093239,0.903549823145562,0.722323550640971,0.796639546440399
"Stacked: Task Contrast & Task FC, XGB+RF",xgb_rf_set5,0.705114958301532,0.799630473256894,0.738426313826926,0.824331525905838,0.712222961736195,0.794039139105181,0.779205686454174,0.868619827655099,0.713318180004184,0.786443355842733
"Stacked: All excluding Task FC, XGB+RF",xgb_rf_set6,0.679788026571689,0.774203280698432,0.760945046623254,0.847352791903996,0.705318011126113,0.789005393349874,0.781341803673872,0.869211858094859,0.752414967171623,0.828945740378452
"Stacked: All excluding Task Contrast, XGB+RF",xgb_rf_set7,0.713685749763259,0.809086320451716,0.749414493033658,0.836871303861679,0.73763850891008,0.821700476989173,0.796245604224488,0.885972915905437,0.738415546084851,0.812254653124953
"Stacked: Resting and Task FC, XGB+RF",xgb_rf_set8,0.726927509987987,0.827237228748007,0.752568805600119,0.839558758623862,0.743405534610846,0.829501704040151,0.798336269914637,0.889215251496647,0.728974666800092,0.806342277228943
"Stacked: All, XGB+SVR",xgb_svr_set1,0.703898000722458,0.798084111911558,0.73456271156116,0.817232833593622,0.695608962240074,0.776667839824519,0.760091815354551,0.848480447117437,0.717638656570759,0.791771655445642
"Stacked: Task Contrast, XGB+SVR",xgb_svr_set2,0.704187767410876,0.797392066839243,0.757192170189547,0.843515185340567,0.707693231377737,0.791254397269425,0.781908523569576,0.871022405215594,0.707309873669847,0.780365972235663
"Stacked: Non Task, XGB+SVR",xgb_svr_set3,0.690672888796667,0.789121164727321,0.759106177131678,0.84418951859505,0.728432351308707,0.812130733163711,0.79831343491721,0.886545757839282,0.764990577026329,0.84301005936389
"Stacked: Task FC, XGB+SVR",xgb_svr_set4,0.715332956443158,0.814020466737161,0.760947542756855,0.848830339325537,0.754517299598628,0.845284074810487,0.818221943554869,0.910339150408649,0.724152737596714,0.79821931189726
"Stacked: Task Contrast & Task FC, XGB+SVR",xgb_svr_set5,0.708022365455365,0.801847413247047,0.73660872610197,0.821378893508078,0.70118131447765,0.783136110104892,0.773068190888201,0.861787000158032,0.707308712380025,0.780175757831243
"Stacked: All excluding Task FC, XGB+SVR",xgb_svr_set6,0.679693507611921,0.773110262797442,0.746073663051962,0.830302859592715,0.691800799479586,0.774533279291648,0.770332840834979,0.857610094918256,0.727636753062083,0.802830822816642
"Stacked: All excluding Task Contrast, XGB+SVR",xgb_svr_set7,0.70667712508057,0.803590983935468,0.749810947998222,0.835459184116537,0.729377556661766,0.814715944723968,0.792262562786694,0.881883976827438,0.731050992929745,0.805603755820247
"Stacked: Resting and Task FC, XGB+SVR",xgb_svr_set8,0.7162595587793,0.815721129619308,0.748788343035832,0.835918827212909,0.739335554024329,0.82479211333339,0.794881114887298,0.885021082929907,0.72757328830437,0.8033522678415
"Stacked: All, XGB+XGB",xgb_xgb_set1,0.70557002569298,0.800167985129635,0.742489990202838,0.825457675947924,0.701068104931249,0.783108680977916,0.771161511444962,0.860437371312262,0.727906049207384,0.800779547231881
"Stacked: Task Contrast, XGB+XGB",xgb_xgb_set2,0.708530780989272,0.802678814926239,0.758219519710111,0.844853642734494,0.711902508079443,0.795611675679535,0.786074828160803,0.875272578662173,0.716056406381673,0.78876714324767
"Stacked: Non Task, XGB+XGB",xgb_xgb_set3,0.691341470086802,0.78767979362952,0.762749885778623,0.847861726272864,0.732350911517578,0.815562128103865,0.797298630116712,0.886899162448029,0.770072496379152,0.847948741783104
"Stacked: Task FC, XGB+XGB",xgb_xgb_set4,0.715858014676409,0.813960297021991,0.762089986749882,0.850185258166356,0.758264946467843,0.849509856123671,0.824099113874452,0.917316651276513,0.725788988941562,0.799175084986922
"Stacked: Task Contrast & Task FC, XGB+XGB",xgb_xgb_set5,0.707144035891137,0.801109024122269,0.735667156386629,0.819970000938726,0.708326341510338,0.790523525406905,0.777886296765273,0.867213532559423,0.713348905840034,0.786195506198537
"Stacked: All excluding Task FC, XGB+XGB",xgb_xgb_set6,0.68217760327501,0.776848312958837,0.749227825917184,0.834965389289549,0.697924625948355,0.780935170139435,0.776704662164234,0.864224752180756,0.740384489049374,0.815932296575222
"Stacked: All excluding Task Contrast, XGB+XGB",xgb_xgb_set7,0.710309106259067,0.806913994997594,0.749823747173294,0.837082393979764,0.738959627888029,0.823523343208358,0.799664277127823,0.889764771173894,0.734725080400371,0.808964427642197
"Stacked: Resting and Task FC, XGB+XGB",xgb_xgb_set8,0.716990297656598,0.816244346223587,0.748688489538836,0.83687788076408,0.74231673693834,0.827993462477044,0.798673709457629,0.889740631419893,0.728500390304487,0.80512474037413
"Total Brain Volume, eNet",eNet_brainVol,,,0.715281064639316,0.799256862632414,0.705378107639213,0.789762235577236,0.754665101877966,0.840914576348219,,
"Facename: Encoding-Distractor, eNet",eNet_facename,,,0.678121100624123,0.757382300188388,0.674707310228879,0.754063515237235,0.741340476630324,0.827314473909294,,
"Facename FC, eNet",eNet_facename_FC_PCA75,,,0.737948477851134,0.823422433299039,0.726037154415142,0.811182371542562,0.756761425456238,0.844217603216511,,
"Emotion Processing Contrast, eNet",eNet_faces,,,0.717309146380566,0.79888619776519,0.712400184565406,0.794549456652342,0.753511902334205,0.840276257848286,,
"Emotion Processing FC, eNet",eNet_faces_FC_PCA75,,,0.751958494956668,0.838291822993149,0.747062065189124,0.833431530562807,0.756927830478415,0.843961202775637,,
"MID Contrast, eNet",eNet_mid,,,0.756656035513328,0.841108762640661,0.751947848610893,0.837740000645503,0.757860459932204,0.845296335028853,,
"MID FC, eNet",eNet_mid_FC_PCA75,,,0.740685052315837,0.824840198686814,0.733993381149472,0.81921205640091,0.754471847559583,0.842248710646728,,
"Stroop Contrast, eNet",eNet_stroop,,,0.740353927249048,0.825680542487146,0.752362132743357,0.838107330990077,0.754677870633117,0.841674298615419,,
"Stroop FC, eNet",eNet_stroop_FC_PCA75,,,0.726425960386267,0.808876983072256,0.723488593600507,0.807709491660753,0.755681377489105,0.842576701340561,,
"Total Brain Volume, RF",rf_brainVol,,,0.728032666349464,0.812079184069475,0.713868807332761,0.798015632911441,0.754927031891761,0.841961909422913,,
"Facename: Encoding-Distractor, RF",rf_facename,,,0.690141459048498,0.769750949769034,0.694579081502416,0.775788569349269,0.745210030328688,0.830650959000835,,
"Facename FC, RF",rf_facename_FC_PCA75,,,0.732451389316436,0.816990494152975,0.725021982673206,0.809736800030694,0.75674623649083,0.843572268325716,,
"Emotion Processing Contrast, RF",rf_faces,,,0.734765704662207,0.817679614356936,0.727244042801158,0.811860483770528,0.75751741274291,0.843825413988206,,
"Emotion Processing FC, RF",rf_faces_FC_PCA75,,,0.747241087843654,0.832756712465352,0.740617704128327,0.825926858621249,0.755682276289105,0.842443407350862,,
"MID Contrast, RF",rf_mid,,,0.757549087730525,0.842472834422534,0.75179645526084,0.838364033595061,0.754304721271058,0.842620394972927,,
"MID FC, RF",rf_mid_FC_PCA75,,,0.744020463287312,0.829010797128936,0.734384991542533,0.819771979390769,0.757616362918598,0.844855811239851,,
"Stroop Contrast, RF",rf_stroop,,,0.728994328437249,0.811044942212677,0.723577035891792,0.807500926328553,0.747079727862802,0.833935353043918,,
"Stroop FC, RF",rf_stroop_FC_PCA75,,,0.729339754425205,0.812196367123604,0.726938808907603,0.810958112256248,0.756519101761707,0.843877183412594,,
"Total Brain Volume, SVR",svr_brainVol,,,0.718091946080722,0.802278419266248,0.710887700279409,0.794087165013139,0.754154139633573,0.841015371647645,,
"Facename: Encoding-Distractor, SVR",svr_facename,,,0.676214741657311,0.755452637369476,0.677449641310824,0.755997538728362,0.749736880701051,0.836450998769193,,
"Facename FC, SVR",svr_facename_FC_PCA75,,,0.728963208168406,0.8112348173635,0.714704059484221,0.799182770907216,0.754178150837693,0.841826657770486,,
"Emotion Processing Contrast, SVR",svr_faces,,,0.722724500775937,0.805719450552864,0.711782059003546,0.79473496213969,0.763452866545894,0.850904838548798,,
"Emotion Processing FC, SVR",svr_faces_FC_PCA75,,,0.750081504399676,0.83633067485276,0.747647612077843,0.832751172224701,0.757334729404649,0.845160631542802,,
"MID Contrast, SVR",svr_mid,,,0.753487143960743,0.838829372309548,0.760542724663128,0.847160982614862,0.757958780337626,0.845162955980602,,
"MID FC, SVR",svr_mid_FC_PCA75,,,0.732360588707039,0.816452732093215,0.722557856965959,0.808451317133223,0.757190676093952,0.844973681696298,,
"Stroop Contrast, SVR",svr_stroop,,,0.706509156317224,0.788368542714797,0.705311989428908,0.790426197659508,0.752171816960673,0.838978406162384,,
"Stroop FC, SVR",svr_stroop_FC_PCA75,,,0.713987062575699,0.795344123979419,0.70982020041067,0.794111795948528,0.754328349094221,0.841838112805646,,
"Total Brain Volume, XGB",xgb_brainVol,,,0.724729481056205,0.80815438747441,0.716114400028064,0.800539668608744,0.756673857056133,0.843370479833014,,
"Facename: Encoding-Distractor, XGB",xgb_facename,,,0.704118216480249,0.78546074288007,0.692406695967347,0.771644266908551,0.743950504209547,0.829513211928214,,
"Facename FC, XGB",xgb_facename_FC_PCA75,,,0.732341339675763,0.816689749241645,0.731448631537432,0.816785613825068,0.762517857554333,0.850400623561654,,
"Emotion Processing Contrast, XGB",xgb_faces,,,0.742980932062268,0.827940089483323,0.735993865862287,0.821567570206195,0.757872136270725,0.845810969690209,,
"Emotion Processing FC, XGB",xgb_faces_FC_PCA75,,,0.749465702640593,0.836238249128485,0.733424691417202,0.82062433896285,0.761390809957266,0.84958513583151,,
"MID Contrast, XGB",xgb_mid,,,0.781087681118707,0.865644154386859,0.756306145265324,0.842766568152779,0.757655468598624,0.846302604902042,,
"MID FC, XGB",xgb_mid_FC_PCA75,,,0.755425190028412,0.841372944916781,0.736443751474859,0.824632748746947,0.755903129245114,0.841996963319517,,
"Stroop Contrast, XGB",xgb_stroop,,,0.734674487072781,0.818896061102992,0.733787068943482,0.8185912667822,0.752906375344736,0.839809868562123,,
"Stroop FC, XGB",xgb_stroop_FC_PCA75,,,0.730053491870984,0.814003699980045,0.734928184111242,0.820186506808222,0.758163673432182,0.845141152241518,,
"Emotion Processing Contrast, eNet",eNet_emo,,,,,,,,,0.757787117240841,0.834618871416136
"Gambling Contrast, eNet",eNet_gam,,,,,,,,,0.778298531599442,0.858216058606921
"Gambling FC, eNet",eNet_gam_FC_PCA75,,,,,,,,,0.745059364174556,0.821295159476271
"Language Contrast, eNet",eNet_lan,,,,,,,,,0.716162487477176,0.788591795813709
"Language FC, eNet",eNet_lan_FC_PCA75,,,,,,,,,0.725607744395503,0.798382776736685
"Motor Contrast, eNet",eNet_mot,,,,,,,,,0.75357030752572,0.829880556680323
"Motor FC, eNet",eNet_mot_FC_PCA75,,,,,,,,,0.736353808982145,0.811351253962536
"Relational Contrast, eNet",eNet_rel,,,,,,,,,0.728576466026469,0.80340724174161
"Relational FC, eNet",eNet_rel_FC_PCA75,,,,,,,,,0.738372754592848,0.814619825393446
"Social Cognition Contrast, eNet",eNet_soc,,,,,,,,,0.755082776603236,0.833039171666755
"Social Cognition FC, eNet",eNet_soc_FC_PCA75,,,,,,,,,0.703352872341058,0.778269931728425
"Working Memory Contrast, eNet",eNet_wm,,,,,,,,,0.668451639105085,0.737530789136249
"Working Memory FC, eNet",eNet_wm_FC_PCA75,,,,,,,,,0.702333412813737,0.771357011053201
"Emotion Processing Contrast, RF",rf_emo,,,,,,,,,0.763276723199207,0.839777019929154
"Gambling Contrast, RF",rf_gam,,,,,,,,,0.775428683629939,0.854020845595228
"Gambling FC, RF",rf_gam_FC_PCA75,,,,,,,,,0.745047388790409,0.822341639456201
"Language Contrast, RF",rf_lan,,,,,,,,,0.72937155313206,0.803565540347307
"Language FC, RF",rf_lan_FC_PCA75,,,,,,,,,0.741395812917596,0.81603588690747
"Motor Contrast, RF",rf_mot,,,,,,,,,0.757098596315317,0.832801459832109
"Motor FC, RF",rf_mot_FC_PCA75,,,,,,,,,0.749262969969149,0.826096820676943
"Relational Contrast, RF",rf_rel,,,,,,,,,0.737966198999713,0.812901791493781
"Relational FC, RF",rf_rel_FC_PCA75,,,,,,,,,0.744746919419427,0.821980900284317
"Social Cognition Contrast, RF",rf_soc,,,,,,,,,0.743038176598332,0.820024656664918
"Social Cognition FC, RF",rf_soc_FC_PCA75,,,,,,,,,0.731329966073412,0.806810354982179
"Working Memory Contrast, RF",rf_wm,,,,,,,,,0.695837537839338,0.76584199995585
"Working Memory FC, RF",rf_wm_FC_PCA75,,,,,,,,,0.730335749737287,0.803739180213729
"Emotion Processing Contrast, SVR",svr_emo,,,,,,,,,0.7534160127429,0.828876765802214
"Gambling Contrast, SVR",svr_gam,,,,,,,,,0.780899517041089,0.858657127042222
"Gambling FC, SVR",svr_gam_FC_PCA75,,,,,,,,,0.737104416865805,0.814955920479331
"Language Contrast, SVR",svr_lan,,,,,,,,,0.704648455003331,0.779543255583062
"Language FC, SVR",svr_lan_FC_PCA75,,,,,,,,,0.712952792966865,0.785824042719795
"Motor Contrast, SVR",svr_mot,,,,,,,,,0.742554705029368,0.818047409130178
"Motor FC, SVR",svr_mot_FC_PCA75,,,,,,,,,0.744989677186322,0.8228222783326
"Relational Contrast, SVR",svr_rel,,,,,,,,,0.726670307125685,0.802061164242851
"Relational FC, SVR",svr_rel_FC_PCA75,,,,,,,,,0.727210031300278,0.802496860553798
"Social Cognition Contrast, SVR",svr_soc,,,,,,,,,0.752433491261892,0.830823254648044
"Social Cognition FC, SVR",svr_soc_FC_PCA75,,,,,,,,,0.698669696365255,0.77322148478048
"Working Memory Contrast, SVR",svr_wm,,,,,,,,,0.665947938938869,0.735884762587968
"Working Memory FC, SVR",svr_wm_FC_PCA75,,,,,,,,,0.690074788459568,0.759556256916304
"Emotion Processing Contrast, XGB",xgb_emo,,,,,,,,,0.768805626314522,0.84599759780777
"Gambling Contrast, XGB",xgb_gam,,,,,,,,,0.779729103558771,0.858540800007857
"Gambling FC, XGB",xgb_gam_FC_PCA75,,,,,,,,,0.743702776395284,0.820633417159631
"Language Contrast, XGB",xgb_lan,,,,,,,,,0.732918915104969,0.806584619723673
"Language FC, XGB",xgb_lan_FC_PCA75,,,,,,,,,0.745002899705924,0.819337019533303
"Motor Contrast, XGB",xgb_mot,,,,,,,,,0.760467472580257,0.836291340831284
"Motor FC, XGB",xgb_mot_FC_PCA75,,,,,,,,,0.749722054359816,0.826363342031638
"Relational Contrast, XGB",xgb_rel,,,,,,,,,0.74265299700041,0.816742489798398
"Relational FC, XGB",xgb_rel_FC_PCA75,,,,,,,,,0.750512344790574,0.827303477472182
"Social Cognition Contrast, XGB",xgb_soc,,,,,,,,,0.75108719037001,0.828568035514526
"Social Cognition FC, XGB",xgb_soc_FC_PCA75,,,,,,,,,0.71918131725772,0.795051804902682
"Working Memory Contrast, XGB",xgb_wm,,,,,,,,,0.693981351254957,0.764662170837021
"Working Memory FC, XGB",xgb_wm_FC_PCA75,,,,,,,,,0.712870165631315,0.784876606369862
