,Fold_0,Fold_1,Fold_2,Fold_3,Fold_4,Fold_5,Fold_6
xgb_facename_FC_PCA75,0.2786798252352925,0.20851223467330254,0.3657231836127234,0.3129881579881756,0.2750957412159507,-0.036020227866678405,0.3009991535937247
xgb_faces,0.15535744768352516,0.2200455457117436,0.12657589958678836,0.17688648688565783,0.36452636544552197,0.1573380031363311,0.23973385018934196
xgb_faces_FC_PCA75,0.06217204445656121,0.17234027648548023,0.2861361797618506,0.17824822466872609,0.1635621571127825,0.10057510997396821,0.28812232947896854
xgb_mid,0.07616716899759772,0.22491002546022293,0.09349586886506261,-0.07170218987555801,0.251861229943951,0.018311869262641556,-0.05590978838829441
xgb_mid_FC_PCA75,0.11014967370267924,0.2591805594665213,0.11704735218577256,0.23628487864167605,0.23787544961159957,0.11692794940463067,0.23358217567288603
xgb_rest_PCA75,0.21045715020508227,0.18058141856953092,0.2983111499049337,0.23570830657058806,0.4715798267390896,0.19873486408431756,0.20584163235024333
xgb_stroop,0.2460684174589095,0.24858784169201772,0.15313838721918244,0.13692040515165813,0.2449553967304144,0.3188260903529027,0.24001080930473198
xgb_stroop_FC_PCA75,0.15666222314483874,0.2805687638831802,0.18474319901001576,0.24825563997362698,0.2480496611978925,0.19786926959570153,0.3057603289938556
xgb_subc,0.26701362788891797,0.29845797963206716,0.2769284949408633,0.05798497879506126,0.23704597881548667,0.2740350654027676,0.2993065148598895
xgb_surf,0.2643546474416777,0.31556927008564345,0.25113630981068097,0.21506409192103548,0.2969342797714736,0.22526699111925533,0.3310752283600443
eNet_eNet_set1,0.44396415195123506,0.41896117510073405,0.5768338403155352,0.5488296083109552,0.6504372175705121,0.4847507211113624,0.5370797452779739
eNet_eNet_set2,0.3986283686668421,0.33467814927920153,0.4893843011945326,0.5289962824342007,0.5826026883826083,0.36722051100674624,0.46442379234544334
eNet_eNet_set3,0.29523709544416155,0.28386979685338565,0.45124331931256384,0.28958018270885794,0.45725428740632335,0.40946939667824295,0.37033857083179517
eNet_eNet_set4,0.3416521941926014,0.3554407669356657,0.3534274186287517,0.31122509517624974,0.29717985047291096,0.10839835924947579,0.3118370939184493
eNet_eNet_set5,0.4670632226114535,0.39214275933189774,0.5248617702003662,0.5499568040841933,0.5861023977174464,0.37534508360890945,0.5172449301233026
eNet_eNet_set6,0.4256207200677218,0.38111757932894297,0.5736761979789997,0.5298520471675976,0.6738507044731532,0.48028674332236054,0.552616516359905
eNet_eNet_set7,0.36878184959214866,0.3436161268233556,0.47791356126743434,0.38142063071691074,0.48177730576621763,0.328478201514629,0.42348672663426185
eNet_eNet_set8,0.31753889695933224,0.3106324904548079,0.41386495948910995,0.3818732241007535,0.3949322175780805,0.2262111109009337,0.32352711922261446
eNet_rf_set1,0.4582414386005008,0.4457944416424653,0.5697200441869947,0.5240886259005261,0.6310059876654179,0.46977198544981663,0.5364582185953094
eNet_rf_set2,0.37793713232352877,0.3675887485723228,0.5317651562455437,0.5314913997040281,0.5629468558970434,0.35205326092890354,0.4360515464302758
eNet_rf_set3,0.2802534334846156,0.24102293575901002,0.4265169751458334,0.2508426873924293,0.4290261613297993,0.34451071149005846,0.3626670667103402
eNet_rf_set4,0.3687033554187751,0.37718034012429674,0.3617423360237257,0.38147858135532375,0.3116793205877735,0.16719182343707803,0.27719259483864
eNet_rf_set5,0.5045972677883082,0.4256869294144733,0.5360518582037853,0.5446982561183902,0.5930969694554546,0.39809490936574493,0.492789196642525
eNet_rf_set6,0.4453729911325638,0.39867804275178315,0.5855783220993039,0.5269477699543262,0.6581579698107265,0.44399321945595777,0.5409067536672005
eNet_rf_set7,0.392092635046236,0.35664162535742183,0.4973915292439261,0.3605238238046842,0.46865891312989955,0.3321340606043574,0.3873104677719876
eNet_rf_set8,0.3308884912686413,0.3070116779016929,0.4181506537765382,0.4173499979504406,0.4289595972755087,0.25749709631779805,0.2938687310991402
eNet_svr_set1,0.4447697284793244,0.42555238391758843,0.5710237813564067,0.5515025395310154,0.6496039898351715,0.48401788676852064,0.5405567272138454
eNet_svr_set2,0.4004915119883674,0.3295278097806688,0.48654615740503737,0.5303785894540146,0.5789523405438767,0.36461395710696287,0.469662622636951
eNet_svr_set3,0.29129590660169713,0.2726513292133052,0.4468121252365087,0.2793155233703086,0.438037703458106,0.3599299089517546,0.36854844375524964
eNet_svr_set4,0.32843624276777517,0.3545593190264964,0.36396833857915534,0.31478753027814416,0.31211935267875884,0.11181798219324593,0.3241576779593474
eNet_svr_set5,0.47325093657939643,0.38725867061740044,0.5316435691093835,0.5569380042660107,0.5625030516500843,0.3914957070072247,0.5020505179248362
eNet_svr_set6,0.4218378436921653,0.38041117063286733,0.5594804230938477,0.5053167184174907,0.6701791462601654,0.4722013111574481,0.5565869979036246
eNet_svr_set7,0.3596535982427814,0.34840767084402197,0.45149035332513515,0.35795379310277864,0.48163763198664494,0.2902460940813557,0.42741312751841853
eNet_svr_set8,0.31202392085073055,0.31098466678089637,0.42696481392318336,0.385242118543028,0.4153056512116691,0.23516022560659103,0.33102469855383687
eNet_xgb_set1,0.4407163475688002,0.432692543774267,0.5791223248968624,0.5164549289668042,0.6259866568443772,0.47951575184806705,0.4974245213060153
eNet_xgb_set2,0.4251095004855077,0.383352927595626,0.49829640773034334,0.5366733908340009,0.5824117602297784,0.38163061097902884,0.4372799856025081
eNet_xgb_set3,0.2785010955941664,0.23829326033712522,0.45024911362868736,0.29605791786287017,0.4649534340504054,0.3668299174244685,0.34140850867730355
eNet_xgb_set4,0.3690889798646855,0.3708322933567818,0.34515210867298246,0.3881125945377267,0.3005253926686782,0.10092816257032858,0.28239414266916435
eNet_xgb_set5,0.5080325557017225,0.4187623469331152,0.5223144420865029,0.5525059381137366,0.5865932582188851,0.40636089848994855,0.46771431260165097
eNet_xgb_set6,0.44487481188523403,0.3910081966520372,0.5903883591725595,0.524963922035588,0.6468575669071281,0.4408715365601765,0.5207029189709783
eNet_xgb_set7,0.3963479706660692,0.33804993544994144,0.47881329954342555,0.3349517322429542,0.44773835735787304,0.3097863432269231,0.3452064050238687
eNet_xgb_set8,0.31673440321214946,0.2884664005988119,0.4101049981222945,0.4240984303868466,0.4214435956148497,0.20996563491352513,0.29282698392505896
rf_eNet_set1,0.42208164299000306,0.43338389207669503,0.5161831984718315,0.47092414153461293,0.6050602518794261,0.35777114546241706,0.4430477001747194
rf_eNet_set2,0.3401706564262579,0.35305502252731513,0.39302574901431997,0.40694338542843256,0.502524962365924,0.2931789684008099,0.3412172703360936
rf_eNet_set3,0.29777925183459575,0.17755244776275858,0.43304465472264464,0.2979204955005472,0.49986209910335805,0.2734856028074308,0.19513658378516877
rf_eNet_set4,0.17866565908253298,0.28951120203298397,0.3886021282501691,0.3166569801987449,0.38354217627722953,0.0840017338986049,0.3509484160671822
rf_eNet_set5,0.34778378802510584,0.3941009450018331,0.4410559231879405,0.4485257716123008,0.5504961931114831,0.2744400075977103,0.41685210737474165
rf_eNet_set6,0.4079240605980402,0.3713372394138382,0.5026968378435526,0.4591578159101817,0.6164565920633021,0.3765187071645757,0.403254502268128
rf_eNet_set7,0.2823241192807999,0.30015992184988505,0.4776260187385419,0.40000052492651805,0.5055746143808266,0.2007862453173564,0.35318778346463403
rf_eNet_set8,0.24962174182241226,0.28713871583010353,0.4225094109442768,0.3402492106335808,0.5000738053579421,0.16539573055852866,0.34033048275866973
rf_rf_set1,0.41620454521151096,0.39468897407017806,0.48036795310626124,0.4366915276064689,0.5942105008281154,0.3804030659684481,0.3969924003262705
rf_rf_set2,0.3116772045629189,0.34218474130057674,0.37035540134034833,0.2656209401978472,0.5001328358138697,0.29443054920319434,0.28633988069676963
rf_rf_set3,0.29604867134506574,0.1455616399133755,0.39045155918831814,0.2793394439707359,0.47525540765158647,0.25707776985575503,0.1626839065654046
rf_rf_set4,0.17477049380621748,0.24644980234983416,0.3919549849043689,0.3167363514294602,0.34794510313077576,0.1284118471792943,0.3390135394625037
rf_rf_set5,0.3550936055626181,0.37306226748059146,0.42003355283289756,0.4485652805846235,0.5307893163085075,0.28236371780777597,0.3722990502391132
rf_rf_set6,0.3819287271829439,0.3255849300079878,0.45757730843053335,0.4177362903651266,0.6088713251190152,0.39976860468028874,0.3361723271012691
rf_rf_set7,0.30908376372965196,0.27305829068528725,0.4762931959461141,0.3817681646348593,0.48947906402826363,0.2358142170884456,0.3001891307880308
rf_rf_set8,0.2743506567912669,0.2560599100148381,0.4205815756890038,0.32033763540640436,0.5038415119054596,0.20379602718316642,0.2696918865788732
rf_svr_set1,0.4377869112354752,0.4143186620542302,0.4904257359639086,0.44707792617391084,0.6027943245869434,0.3939709543882689,0.38313951573810684
rf_svr_set2,0.3586288842133503,0.35785968020640657,0.37896674036238387,0.37768970102892746,0.4955067819179275,0.2765175158414884,0.3516947089598516
rf_svr_set3,0.29686795999077237,0.19822059219187194,0.4014324704169709,0.2870561320755728,0.4900293214834581,0.24177332650725647,0.20284425004574216
rf_svr_set4,0.1573136907688072,0.2834457720749547,0.36907496959186703,0.3160845602133885,0.3636740972018026,0.09326895223986245,0.350611510185897
rf_svr_set5,0.36436414441881193,0.39166953197158905,0.41026323812568355,0.4244184825756263,0.5301607655581704,0.28064706200941264,0.3948940041960036
rf_svr_set6,0.41998285980870254,0.36878142716741286,0.483057609474116,0.4258982187960958,0.6388541272911801,0.35405036193172823,0.3940358755864363
rf_svr_set7,0.2850457988532157,0.2983464377038005,0.45344201282757335,0.3907113946258881,0.49873776445901274,0.23323782756258427,0.35602220734742374
rf_svr_set8,0.2599626840582496,0.2546857563344044,0.41462169362550816,0.33815140380835895,0.4928959563224291,0.19192894767399127,0.31211130041339474
rf_xgb_set1,0.4081484745523397,0.4027454905273813,0.4378955817026669,0.39684259077575906,0.5715212595924251,0.3827420815546436,0.3180396762933344
rf_xgb_set2,0.312406020111027,0.3529160546265196,0.3443678554312151,0.3414221137936406,0.5051060645782922,0.27594829869081017,0.2782483242203642
rf_xgb_set3,0.2996482578305756,0.14749932679234473,0.3522596149451596,0.25921796625453847,0.48614921497262625,0.258307639258726,0.1645670574269773
rf_xgb_set4,0.17091991096738604,0.28249233552150865,0.3762234384366042,0.30922727485846224,0.3795722729591165,0.1075324504317518,0.32225254626008343
rf_xgb_set5,0.37302800216072995,0.3867245971537073,0.4038101979824892,0.4377230705967478,0.5251595199834638,0.27428857590351896,0.3303160676452947
rf_xgb_set6,0.3702943378357213,0.25360414827276195,0.3871997095539503,0.34434137299734213,0.5824594008747307,0.35470590503932303,0.3265250017320488
rf_xgb_set7,0.26330120128978884,0.2575709676993583,0.46497764839071043,0.3639288151860289,0.44352387061076093,0.21174966203914272,0.26478107620955726
rf_xgb_set8,0.26871820988377887,0.2555092431860737,0.41906295976639385,0.3227170210123676,0.4933358018138019,0.1948636414582567,0.2542630845666072
svr_eNet_set1,0.46774244904532336,0.4774096123621344,0.6236666407574886,0.5319355363249265,0.6188764529076302,0.5345102483686168,0.4846367508033702
svr_eNet_set2,0.382439704567115,0.3979994351320667,0.5094860329641984,0.4771608073242677,0.5317095554569128,0.3773248215278317,0.4307539526225597
svr_eNet_set3,0.29923033343905275,0.29686564103767726,0.43777866405638166,0.36479129665824506,0.47462614961640653,0.385440532552421,0.3190634352846591
svr_eNet_set4,0.33998747483160585,0.3568340603107828,0.3835285460114292,0.34981738484358194,0.4040890742059931,0.2054795897122995,0.238452625160739
svr_eNet_set5,0.4041223295758638,0.4251780692448506,0.5410464604297183,0.49566792671398485,0.5442965999269196,0.40760183640306813,0.43911336450374805
svr_eNet_set6,0.4154548557751061,0.4332080544848278,0.5849773896434581,0.5291267769816222,0.6128188788062667,0.43506311877461334,0.5155280915068521
svr_eNet_set7,0.3739906174948727,0.3447736364352858,0.46659148599373096,0.3970784892956559,0.5288806202893452,0.31006850335199143,0.32315605697612165
svr_eNet_set8,0.2976895102149938,0.29728284445815545,0.42742660397886834,0.3807838174135425,0.4885902878994606,0.2469655436937483,0.2707410074853784
svr_rf_set1,0.40430317719165476,0.41527941633526316,0.5589473983834119,0.4908679229682982,0.5040804871091955,0.5151510937282651,0.3820414798618714
svr_rf_set2,0.36325501172950714,0.357876652345081,0.482065905168541,0.46871141083295725,0.5261497510570374,0.384732943985932,0.3559158776924009
svr_rf_set3,0.2813350857276171,0.32005963995636333,0.38528483186246687,0.3456110799725417,0.4397953236902283,0.35816315101760354,0.32993007410432207
svr_rf_set4,0.3036967585164891,0.34506845521625423,0.3312892406687129,0.3043945770668569,0.36247352432469443,0.23011140252662932,0.22564923516282812
svr_rf_set5,0.3693013027352246,0.36718149299886776,0.5006767245423906,0.4822509973986743,0.511495814332412,0.3922334048573972,0.4262593903369968
svr_rf_set6,0.37089032314284665,0.3968100312532716,0.545316969031966,0.5156186423286412,0.576269131439438,0.46125462899026914,0.4410024230155724
svr_rf_set7,0.3664205655901639,0.33688868437223807,0.43581786257022126,0.3711698776214427,0.49283725936470807,0.3100733966711742,0.2878155091316225
svr_rf_set8,0.28926958262859603,0.3063432556827256,0.3975831177809688,0.3771063505827478,0.4401880345964562,0.2580438708525672,0.2676354977341202
svr_svr_set1,0.43400682226808235,0.46237083953150687,0.6073741484631876,0.5329629197896911,0.5712488768942572,0.5184384555712094,0.45042864736147775
svr_svr_set2,0.39380394530507334,0.3685288102198027,0.5063384504544566,0.4787237307119163,0.5283288983912464,0.37291919319740063,0.40540866155317157
svr_svr_set3,0.2872178773320007,0.2821662493701335,0.4127058540313365,0.3513140650096686,0.4584712084513844,0.3684210166512381,0.2926751142546976
svr_svr_set4,0.3438399734518586,0.3585546131274816,0.38481606638589383,0.33929352562466925,0.40618866784742347,0.20590915041886523,0.22867530092955632
svr_svr_set5,0.3869434626052828,0.4033610557636149,0.5363991034549354,0.4953214321496653,0.5245918129902021,0.42604000682051724,0.38577632525969147
svr_svr_set6,0.3876174696208499,0.4311236339050525,0.5833284873350078,0.5239833235003196,0.5811661769133128,0.4304227973185122,0.4765442484888342
svr_svr_set7,0.3493294901837237,0.3254744690482866,0.434502254858974,0.36326830166055774,0.5010386907315922,0.2637574133567369,0.2814412764698988
svr_svr_set8,0.28344466019969766,0.29070839988440733,0.40868130035491784,0.3634822950547085,0.44560071186246397,0.22692020513957856,0.24935243722857892
svr_xgb_set1,0.4102892339894892,0.42545988772475934,0.5738771495082593,0.5258224199443405,0.5353925239792393,0.508301619825575,0.38117130632398166
svr_xgb_set2,0.3739490076471334,0.3738764050940017,0.48788303884243867,0.46728297280664355,0.5059791860148729,0.3772604872108857,0.3979091500962525
svr_xgb_set3,0.2957201648928925,0.2935359044270307,0.39889042004860836,0.3742392350597858,0.46065468260564,0.36690457082447103,0.2852048639639481
svr_xgb_set4,0.2907483662914278,0.34082946662349006,0.3542989656784968,0.3182354452213096,0.3573966914845341,0.2194488061919715,0.21987955635182022
svr_xgb_set5,0.36669115201455804,0.39581230296575226,0.4963282130159205,0.47317614289945975,0.5426586293057902,0.40143498487453433,0.3901098522655244
svr_xgb_set6,0.3412535101741726,0.3945912554590566,0.5565898173681644,0.514782390043665,0.5574200623455536,0.4462230747959891,0.41387543046762926
svr_xgb_set7,0.36110880718392935,0.33370418717621253,0.44179594456742943,0.37705419987190913,0.5017842675354232,0.27855971464218465,0.28398377987173906
svr_xgb_set8,0.2809502366472373,0.30293960724666125,0.409490861651989,0.37618704116430624,0.44245142822006966,0.24789720525635736,0.27945086097328337
xgb_eNet_set1,0.3647757944066037,0.4280819942564219,0.35543324149541655,0.4590119169970617,0.5249728350461252,0.3467645775191985,0.43044312071365576
xgb_eNet_set2,0.3072993779188329,0.24945663129087367,0.30120045033890597,0.4584288009366212,0.5210539310089957,0.28539885021442196,0.32168661620842653
xgb_eNet_set3,0.33256459599446103,0.19389018876095226,0.3203857735478516,0.24464312663044815,0.485927325505387,0.2850278934399887,0.21982840382149382
xgb_eNet_set4,0.2041021890852187,0.30103017363160034,0.25476276359426814,0.236284878641676,0.3446244025672405,-0.021996584828307627,0.23599777739860298
xgb_eNet_set5,0.3100902525215869,0.2612250795886169,0.32168784574029413,0.4567216210280052,0.5210539310089957,0.29645872634830517,0.42295840797622536
xgb_eNet_set6,0.32073473021402255,0.3495677702075274,0.35756144566248316,0.4209145582618241,0.5250028651517316,0.3095579398261803,0.39479667289496256
xgb_eNet_set7,0.33563792480479054,0.18478040400101647,0.3130894888708983,0.23959443015722648,0.5151597980388074,0.07817397050222943,0.2837776972554605
xgb_eNet_set8,0.2629743968710357,0.1847809428827744,0.31308715564436257,0.2574505656143125,0.5047556102523052,0.014848762048719141,0.28540984854039375
xgb_rf_set1,0.2921038129792537,0.2736293330237236,0.31097527643102085,0.29279839959367593,0.5161204435025797,0.21894784905645073,0.38651949905896643
xgb_rf_set2,0.28115964801047744,0.2161038902075793,0.2304955028964645,0.44678701452845876,0.5163683530641958,0.20041906370379764,0.23829277414873543
xgb_rf_set3,0.3346510747501364,0.17040756514813973,0.30016002228322725,0.27264851509756327,0.4685784999412876,0.27030729996823055,0.201031396313325
xgb_rf_set4,0.22435160972269497,0.2751617684388958,0.20274306025917083,0.24569578434567046,0.36524322763646966,-0.026412908418213903,0.22535818137666924
xgb_rf_set5,0.2799877945270616,0.21694606956952672,0.3025482615724959,0.3022720005421945,0.515271542279063,0.22166547154258237,0.400723045127488
xgb_rf_set6,0.28233212930836626,0.18480914492014602,0.3129181549227875,0.4529223156207043,0.5166064057066394,0.20084094964763358,0.3377701815284885
xgb_rf_set7,0.3645478629076348,0.17010403841372013,0.3003150138787698,0.24269021994418055,0.5145978624990462,-0.0041022549578735605,0.24179882777908918
xgb_rf_set8,0.28637776207661647,0.17000608263212533,0.29658636207128647,0.25066035436894485,0.48544866065017006,-0.022363822908836838,0.26007136865160424
xgb_svr_set1,0.35079978432090286,0.31878771654683097,0.3713553222045456,0.3896225494124709,0.5116633534818291,0.2780340609604979,0.36268284881758606
xgb_svr_set2,0.303541077885438,0.22397858276189583,0.2669533572794683,0.4575371074551182,0.5118285713075803,0.27291329016867194,0.2917688362046442
xgb_svr_set3,0.3171887669615593,0.1902057108881753,0.31561516606090223,0.2260685974012504,0.48456502683386027,0.2773609240974841,0.21574543976112065
xgb_svr_set4,0.2033220865344909,0.28977253223600585,0.2345881405103822,0.23905195583187577,0.34451704476128564,-0.025925860869107416,0.23757356949447866
xgb_svr_set5,0.3031976009279461,0.23259981992318673,0.2922687208650259,0.4261874212513151,0.517548641177748,0.29484048147402103,0.36579739755379204
xgb_svr_set6,0.31107194004872046,0.242817293283324,0.3548456291776465,0.443843415301725,0.5164165040721689,0.2658512576802176,0.3463539299221995
xgb_svr_set7,0.315356207628673,0.19096244568764745,0.31425151201303797,0.21203652859750433,0.5025832414591358,0.05271974816016435,0.2613240022197061
xgb_svr_set8,0.2504028696171927,0.1730907846873308,0.31896773981456494,0.25856964853750397,0.4990917319032922,0.0006657398351565848,0.26406164989169784
xgb_xgb_set1,0.3305681413076649,0.29799081290846996,0.3263542951543042,0.35838450349412476,0.5185768066951193,0.2606557402793202,0.3239789631515444
xgb_xgb_set2,0.3057100845186467,0.21588751449074756,0.2558799280060169,0.4491817781914109,0.5156666448425677,0.253960546853325,0.2643690933298565
xgb_xgb_set3,0.31002696342629665,0.16873084538239705,0.3076120775367625,0.265579116310318,0.4794740215990173,0.30296065361767155,0.21197241056327853
xgb_xgb_set4,0.2264609231101785,0.2787380746027404,0.2175491568428856,0.2439256791604778,0.356195963639505,-0.01129748081268776,0.23636301341607427
xgb_xgb_set5,0.30311566114158983,0.2225556092365093,0.27499279577820784,0.37877129126051706,0.5154813915139795,0.26681137697144763,0.3563627637570703
xgb_xgb_set6,0.2980209065790097,0.22898618975458596,0.3329886740041308,0.44853287336325165,0.5169134713437686,0.26343236141839416,0.2938586062005672
xgb_xgb_set7,0.3206029756034996,0.16660900221492647,0.30692050311086067,0.23349716172448032,0.5043147595457294,0.023276308637559258,0.24619696218487747
xgb_xgb_set8,0.2731508625536134,0.16588463195448763,0.2978598412145305,0.24815171093783425,0.5075096535391845,-0.0020693194461993657,0.24729970732012774
