,Fold_0,Fold_1,Fold_2,Fold_3,Fold_4,Fold_5,Fold_6
eNet_rf_set1,0.6978660521062457,0.7273818895707378,0.6310250467888096,0.6023584049562637,0.6791646381474311,0.7608094856381246,0.6211713524076408
eNet_rf_set2,0.7313854052777532,0.7856868046170226,0.6661213633481915,0.6000842331452972,0.7173224199275511,0.8082240770527231,0.6939387928336322
eNet_rf_set3,0.7425224335195533,0.8200335543118918,0.7204369500285978,0.6645393733099306,0.7918482074100204,0.808517795974587,0.7040645740935836
eNet_rf_set4,0.6923443681818421,0.7627365711127956,0.6924106460845898,0.6508033286597542,0.8159649780873608,0.8671708167075247,0.7184264357793697
eNet_rf_set5,0.6665732630926802,0.7438995409570988,0.6485452635251917,0.6089296894309547,0.6799356637327155,0.7857090795663844,0.6502772604287271
eNet_rf_set6,0.6994460259358851,0.7404992263649814,0.6425605193395441,0.5962205327058357,0.6546202725681618,0.7754529086947939,0.6201147484675547
eNet_rf_set7,0.6879449451345349,0.7823221434373954,0.6804223785259614,0.6376637718099567,0.7555709051302832,0.809680848637813,0.7013548229450741
eNet_rf_set8,0.7135594194377939,0.7892611006430663,0.6838604793943319,0.643329088602838,0.7823289221037908,0.840983322354905,0.7291084844611535
eNet_svr_set1,0.6885309535069717,0.7311995467969372,0.6240695488412612,0.6063421400070256,0.6562098007371434,0.7615436390742154,0.630660619794412
eNet_svr_set2,0.7139260225284646,0.7926414145630043,0.6871677099968634,0.6136453828431144,0.6995515397106831,0.7996801635388582,0.698266994432016
eNet_svr_set3,0.7337382951099752,0.8038865251694631,0.7114000689899395,0.6605177015921704,0.7836902954128937,0.8081019064291848,0.6925572276760253
eNet_svr_set4,0.7200863706459772,0.7782322456959131,0.6975063782266593,0.6611708973943293,0.8103342439500932,0.8709360370558306,0.7034278628132135
eNet_svr_set5,0.6662232217853983,0.7529166507313072,0.6456328094767649,0.5993094513863132,0.6933304526462386,0.7856323015666714,0.6461296967262158
eNet_svr_set6,0.7119487121268896,0.7450432712309518,0.6555706654663949,0.6320087773152161,0.6388923122863966,0.7652044801088747,0.6307917346622096
eNet_svr_set7,0.6954078311850452,0.7886439863644673,0.696854925327365,0.6477609729886102,0.7553643128814868,0.8324495933529652,0.6875893102581992
eNet_svr_set8,0.7242718336577203,0.7923213446248034,0.6865850185614513,0.6373720538700248,0.784536788730295,0.8406709257408547,0.7136112527393432
eNet_xgb_set1,0.720731632717971,0.7371805846133166,0.6285566070880263,0.624414012806585,0.6706819561959253,0.7530400223487668,0.6483054939624048
eNet_xgb_set2,0.721490901408307,0.7762107429062275,0.6768727065917409,0.6092595310866251,0.7092652250684613,0.7971186591704618,0.6976709171507064
eNet_xgb_set3,0.7408961168185187,0.8135693817520845,0.7037232515790154,0.6530449222563064,0.7744196243863563,0.8045094837897958,0.7105065438848068
eNet_xgb_set4,0.6950036244972986,0.7622449197071662,0.698381952600864,0.6439809600208913,0.8266932078347847,0.88026860413052,0.7192747700360164
eNet_xgb_set5,0.6774790964648835,0.7494509651346861,0.6606585600680146,0.6202674976356193,0.6828499124277991,0.7871813551628893,0.6688526035910679
eNet_xgb_set6,0.6927166610436898,0.7514719045565116,0.6435951334888615,0.6032552286661186,0.6588461201812572,0.769644916720419,0.6427264356292218
eNet_xgb_set7,0.6865779134405647,0.7864006739756464,0.6873020726356885,0.6458637092174189,0.7611276646201567,0.8191239220913232,0.7294222702755011
eNet_xgb_set8,0.7192861459993054,0.7967581339328574,0.6756179346953971,0.6348506685219003,0.7900532881426562,0.8536102227156968,0.7287278227380387
rf_eNet_set1,0.6900553468030453,0.7870491793653797,0.7014823942348373,0.6385412464015827,0.7972103510497135,0.8251547556019123,0.6860447007685879
rf_eNet_set2,0.6894280415990678,0.7887030763700161,0.7038424683257287,0.6379353372806696,0.7737126939821529,0.8180073889634822,0.6967980998311268
rf_eNet_set3,0.7139213624073667,0.837233254728937,0.7146643076268929,0.6481944718898153,0.8116335415921875,0.8395109973740488,0.7329263120057244
rf_eNet_set4,0.7412139285486047,0.7906868973681751,0.7197001273648039,0.6658677184798479,0.8365588577231734,0.8790658805295455,0.6998279072163915
rf_eNet_set5,0.6966392178630079,0.7802268098865619,0.7013622829824413,0.6471637877867766,0.7917148099534296,0.8349311821372533,0.6807014708710601
rf_eNet_set6,0.6814379937448334,0.7977826368571613,0.7090002602714001,0.6287898445987296,0.7837029702319932,0.8150009390062171,0.6931801948190326
rf_eNet_set7,0.7222186798083003,0.8038723581900677,0.7202356685304072,0.6500298098073992,0.8243554843161081,0.8575415189465341,0.7093890091750394
rf_eNet_set8,0.7269424174500023,0.8050576931454295,0.7184965372189351,0.6593858064536066,0.8217654151123533,0.8645353514214342,0.7085043799130132
rf_rf_set1,0.6888446327083734,0.789328126980823,0.7055954454052906,0.6450836680186335,0.7971860124216387,0.8225352117087771,0.6937458565625364
