,Fold_0,Fold_1,Fold_2,Fold_3,Fold_4,Fold_5,Fold_6
xgb_faces,0.6859990217523829,0.8265513031520835,0.8818240828310979,0.8691593575055232,0.7970369361795338,0.7822534280270793,0.7468512300142914
xgb_faces_FC_PCA75,0.7073042147527155,0.7968438445884837,0.8912575438436385,0.8319919068462803,0.8579343513262963,0.7796095261853658,0.763926876479506
xgb_mid,0.7145541765294655,0.8074749595555635,0.878071572792034,0.8325735172793883,0.8528868128912039,0.7599749174522863,0.7518998760082031
xgb_mid_FC_PCA75,0.7154587205335075,0.7886566302720138,0.8983721973978972,0.8372546426203679,0.8389712872278651,0.7794027120825615,0.7177136165069531
xgb_rest_PCA75,0.7223061192158723,0.7867634193353155,0.8741483875636162,0.8513629150886016,0.8412538269562171,0.7947639374240252,0.7475180146671426
xgb_stroop,0.6997992086266607,0.8093511773944425,0.8773493949310286,0.8326971891728662,0.8507944219660599,0.7588136460807765,0.7333823849165552
xgb_stroop_FC_PCA75,0.7304353126491928,0.7762089306558418,0.8889852783222177,0.849974512461165,0.8500829269355888,0.766326038177731,0.7369004742421328
xgb_subc,0.7116979591377819,0.7984667787054204,0.8866547142512101,0.822903020793067,0.8553825143678454,0.7953491550482283,0.744862092392053
xgb_surf,0.7064035882112514,0.8096277969457949,0.9024289005398741,0.8140340625036471,0.8428316929682836,0.7708757715273631,0.7388271437569366
eNet_eNet_set1,0.7807768072359375,0.7681803852513137,0.8728991616332564,0.8042944722419121,0.8809775693571491,0.7947959074846167,0.7709184708190548
eNet_eNet_set2,0.7270425868233114,0.7841601926284888,0.920852278802444,0.8031415887345449,0.8697492553699369,0.7879594598343905,0.7825004488108706
eNet_eNet_set3,0.7614375453558405,0.809507971133951,0.8596080402182955,0.81463091555826,0.8448096123858834,0.7812556893792664,0.8071398548619029
eNet_eNet_set4,0.7700002678695638,0.7971728815184371,0.8965435770946953,0.8442631571676665,0.8802159938648458,0.8268164618692085,0.763767350594835
eNet_eNet_set5,0.7711220625016872,0.7633963293757484,0.9223504826403649,0.8090579270122518,0.8664454496477381,0.8049071305304362,0.7468062492336262
eNet_eNet_set6,0.7612271870423183,0.7802376498352581,0.8669089317136999,0.7903002326788697,0.8778903938232655,0.7785178720269582,0.7981359223777826
eNet_eNet_set7,0.7840743466103448,0.8081748776873388,0.8619888965655156,0.8272068516758502,0.8801245034211996,0.8237951775642066,0.7989257083463754
eNet_eNet_set8,0.7419930595113892,0.7809225570901982,0.868861037811534,0.8247306695358274,0.8574354136443184,0.8224026564343414,0.7841104675065087
eNet_rf_set1,0.7952912023450155,0.761844537454113,0.8989432731308609,0.8118868582019597,0.8607851319978019,0.796915498751771,0.7575407405538647
eNet_rf_set2,0.7161699617866324,0.7937248315739899,0.915194932094384,0.8062156541030051,0.888796049671425,0.7732859191096428,0.7497789994449386
eNet_rf_set3,0.7732310069178375,0.807542664060136,0.8667410937028722,0.8172389797058417,0.8555670040031755,0.784267523549545,0.7954132603304325
eNet_rf_set4,0.7799429694776278,0.7867598241704258,0.9025477287761104,0.8363641049807683,0.8822508332313107,0.8363768033868355,0.7614453600927956
eNet_rf_set5,0.7870047941620627,0.7597431413126459,0.933198563842089,0.8129534908850232,0.8711182708083668,0.8031075515384852,0.7396062154978088
eNet_rf_set6,0.7621044293840787,0.774780171464858,0.8672487264799036,0.7964771813474963,0.8682505384137966,0.7668260611205866,0.7683016466199382
eNet_rf_set7,0.8073329884466344,0.8005599260062921,0.8937893379469168,0.8224451274687006,0.8672769091163697,0.824819970395357,0.7891232127380082
eNet_rf_set8,0.7629849587273488,0.7662726841604024,0.9017715670016778,0.8133229822124056,0.8647338292098913,0.8139890048894716,0.7813151714073839
eNet_svr_set1,0.776687784189462,0.76729616870623,0.8828387404011585,0.8074167552501342,0.8694371931458138,0.798378310545524,0.7835048034024145
eNet_svr_set2,0.7320643559076734,0.7868420767277648,0.9249190156152254,0.8039957799830524,0.8629233206100682,0.7925048825110235,0.7993990103575844
eNet_svr_set3,0.7576163085945616,0.8060488251925331,0.859847529347352,0.8140882327507611,0.84154509945573,0.7957529624678438,0.8150855679577763
eNet_svr_set4,0.7721232916313843,0.7979302620427439,0.8891155862107243,0.8478204708873648,0.8811454294153875,0.8254560163605373,0.7814335608531012
eNet_svr_set5,0.7762505097063906,0.7627681699176725,0.9293595008345794,0.8177819940223378,0.8612172190575429,0.8098537643070242,0.7690398520907114
eNet_svr_set6,0.7700678788975849,0.7802571865815788,0.8674438163144571,0.7932469375171131,0.885780883765939,0.7943497953173937,0.8113972000295888
eNet_svr_set7,0.7817242345605065,0.806320986813376,0.869026734327109,0.8292029750875579,0.8815018019944442,0.8374704536287587,0.8139643496416042
eNet_svr_set8,0.7412753386968566,0.7794508747059882,0.866696558661734,0.8254537454110098,0.8598076015016958,0.81682976020301,0.7928736064823666
eNet_xgb_set1,0.807635986398674,0.7769693613184794,0.9042617479138256,0.8166032876947091,0.8721972076023822,0.8063920468439847,0.7789210977916728
eNet_xgb_set2,0.7346630125785856,0.7867449394970817,0.9114152069875316,0.80702707206029,0.8877917598123908,0.7830056960475252,0.7700514929434987
eNet_xgb_set3,0.7686536454385487,0.8136857604060361,0.8618501987042633,0.8204381007828525,0.8531904865667338,0.7957293286409948,0.8001139998872784
eNet_xgb_set4,0.7929497756227292,0.7860968956196932,0.9231914266721468,0.8465350043525312,0.8761515993184039,0.839552899976413,0.7526798666742244
eNet_xgb_set5,0.8078695954611835,0.7486495675333539,0.9456307786961511,0.8170072340088791,0.8641919497621446,0.8044068870684005,0.7639424035064386
eNet_xgb_set6,0.7668557618131581,0.7712899441659727,0.8791902554975821,0.7966002449494677,0.8810805676110297,0.773060092667683,0.7960595808269108
eNet_xgb_set7,0.8249091215397845,0.8019312564944291,0.897777959371465,0.8340715294911308,0.8732930123828161,0.833203075060027,0.8113303066145121
eNet_xgb_set8,0.76416072921767,0.7703015921716039,0.8959191201691034,0.8262058130719638,0.8585883234941423,0.8184659020775926,0.7798051211683885
rf_eNet_set1,0.6913363231312488,0.788439660629315,0.8831207975941384,0.8312851438387654,0.8453672227083333,0.7700327729737185,0.700040204620492
rf_eNet_set2,0.6942320968256489,0.801325559369566,0.8960431974574148,0.8348679782400725,0.8613087102009828,0.7794610878407692,0.7029580508990816
rf_eNet_set3,0.7023639566426877,0.8125185268185127,0.9423608915134594,0.8390147306535574,0.884189631745759,0.7998202166736254,0.8235269007219078
rf_eNet_set4,0.8280436621496565,0.7959094678262865,0.9093809625582874,0.844387929470067,0.8481480687167648,0.7817765648545458,0.7483704597569819
rf_eNet_set5,0.7002876366706471,0.794846136062834,0.8953619979439316,0.8326251687226353,0.8446038163716728,0.7665254343581003,0.7005309936514437
rf_eNet_set6,0.6825815859135526,0.7982965174612061,0.8940823412672219,0.8357640558069478,0.8654514796730313,0.7797570039613854,0.7040982637271133
rf_eNet_set7,0.7005059806500535,0.806103280314946,0.9052427906649326,0.8432711469605091,0.8609385687003498,0.7845158902811435,0.7483704597569819
rf_eNet_set8,0.7015426756255373,0.7838890499255567,0.9085567074145238,0.844464778522528,0.8471975937448598,0.7851568289653659,0.7483704597569819
rf_rf_set1,0.6924057027697915,0.7792369692800369,0.882835253665909,0.837604289175873,0.8459890456361473,0.7761109781556179,0.7173204862848287
rf_rf_set2,0.7068457554641648,0.7976740434510501,0.9118819103411124,0.844237408941536,0.8722106957196883,0.797449490613793,0.7199149359362444
rf_rf_set3,0.7096952041539512,0.8122622441761649,0.9925024192402364,0.8341605869744332,0.9075934781955716,0.8105184585066536,0.8462828942292132
rf_rf_set4,0.8399000799882325,0.8033868605444426,0.913271314217451,0.8599689698627301,0.8536640542974085,0.798528797221184,0.7571287764440385
rf_rf_set5,0.7100700524452306,0.7972896771311383,0.9008514774804616,0.8400940311314542,0.8374327434141473,0.7677515994293159,0.7012431016708085
rf_rf_set6,0.6840960848893567,0.7928160095390783,0.912550555872494,0.843155513514212,0.8738693117760944,0.7893203306275,0.7131363810706763
rf_rf_set7,0.7097671069187017,0.7994161375991653,0.9181430324508191,0.8624992685980276,0.8700281571242916,0.7964047415857824,0.7540017733936487
rf_rf_set8,0.7070573246593402,0.7756054431774133,0.9179380364467031,0.8635755488775357,0.8540951903385242,0.7969970684465927,0.7573742521972359
rf_svr_set1,0.6884691481851903,0.7913130735086396,0.8898734972743687,0.8288025658781926,0.8532647227639513,0.7714731553545007,0.7005541961453824
rf_svr_set2,0.6987985477151425,0.8024764787151029,0.9018764517826738,0.8358450704382905,0.8712467816186122,0.7874018433822558,0.7014874680044104
rf_svr_set3,0.7119341410043682,0.8072737408206384,0.9543664204269369,0.86319564356707,0.885544954251903,0.8085414280593001,0.8412791156262771
rf_svr_set4,0.8664386282571448,0.7995387052456961,0.9186927117736503,0.8488347201303318,0.8437491872106855,0.7887772267340944,0.7536694511302152
rf_svr_set5,0.7079593668150502,0.7958673910598948,0.8993308581775173,0.8342199227355808,0.843802640745137,0.7680534259497799,0.7024452418691277
rf_svr_set6,0.6881708665849389,0.8048708150170255,0.8964138531036393,0.8313087923798528,0.8816624939282676,0.7845574717583631,0.7022068188912969
rf_svr_set7,0.7143582088962651,0.8296025109045532,0.9173295064456795,0.8385244385393057,0.8727388182714658,0.7913308709515391,0.7494188210156787
rf_svr_set8,0.7089103729179669,0.7874091418836991,0.9192751028175956,0.8484269542793297,0.8437997428600041,0.7878793450165054,0.7519530864125649
rf_xgb_set1,0.6941049403712912,0.7829898899606968,0.8910004821544277,0.8353959831607294,0.8458055532136014,0.7837671153540869,0.71320334184159
rf_xgb_set2,0.7056561332830361,0.7973100594418225,0.9061979299988303,0.8416380770186476,0.8628323749093743,0.7964263949689555,0.716230651684642
rf_xgb_set3,0.7112356747243128,0.8076513455917101,0.9899250361187546,0.8322052514524461,0.9097804586574275,0.8107185343982147,0.8430338711983653
rf_xgb_set4,0.8398852009447109,0.8005744274411077,0.9213430201814674,0.8610118613123524,0.8470507659016541,0.7987724080367431,0.7618513966658755
rf_xgb_set5,0.710614126312292,0.7934310402892165,0.8991923388434395,0.8383885006592201,0.8438023563292374,0.7704944599725461,0.7123160001237622
rf_xgb_set6,0.6916510248380402,0.7882968059153411,0.9059241211856227,0.839745035231981,0.8777623088316304,0.7933014352519913,0.7190769430307057
rf_xgb_set7,0.7119552047125539,0.7925833473243321,0.9226564679796154,0.8586498411016118,0.8645543341380235,0.7954279793698504,0.7618407634957821
rf_xgb_set8,0.7077608540090461,0.7775020989072599,0.9204559535821155,0.858384166468134,0.8453117215386826,0.7950180110604614,0.7619602960154082
svr_eNet_set1,0.699715595939507,0.8532563414004821,0.8859934890288954,0.8244782535025931,0.8709525409812104,0.8178449064920961,0.7600279968921592
svr_eNet_set2,0.6993107606310351,0.8526703887871301,0.9178519226372113,0.8519038927275924,0.8757422742876934,0.8365313984391892,0.7538336740011666
svr_eNet_set3,0.7298142920486422,0.8409043458814597,0.8875411709093131,0.8003519934867922,0.8501489479510821,0.8147360457169602,0.7968042397968088
svr_eNet_set4,0.7408829398698229,0.7871177882228941,0.9394738614067925,0.8696867228061629,0.8661526713220722,0.7967907729307085,0.742135663944982
svr_eNet_set5,0.7001666686530528,0.8504620887983486,0.9156385530676687,0.8419455546711377,0.877035611179913,0.8075046045300475,0.7555278043976043
svr_eNet_set6,0.7000274229397604,0.8600129253677603,0.9097917799544663,0.8152818930799574,0.8751590955482382,0.8232925972737644,0.7599196161501118
svr_eNet_set7,0.7566044881649612,0.8221008294988857,0.9051480580953148,0.8365709024524881,0.8781680641958479,0.8188469289114837,0.7837590139559748
svr_eNet_set8,0.7330607163302284,0.7816720910737375,0.92069048583151,0.8440005160317681,0.8564650425681202,0.802853055741364,0.7600732056283306
svr_rf_set1,0.7285347255919993,0.8677444291500582,0.9216988742308749,0.8474180390985586,0.9019181862064719,0.8337345860866899,0.7799918271210928
svr_rf_set2,0.7286027533124885,0.8714979469884307,0.9304091227747343,0.8453816527323273,0.8994316323671727,0.8752232584435953,0.7791142249200551
svr_rf_set3,0.7355934274051792,0.8335115522189569,0.902701144186292,0.8173528335359451,0.8588490224021684,0.7967530275981407,0.7995779855428427
svr_rf_set4,0.7593614691497906,0.7984066832345126,0.9264144992466797,0.8505708957468173,0.8948871356332203,0.8114013155792468,0.7630879946629725
svr_rf_set5,0.7283294558274356,0.8717188455713013,0.9319613910133626,0.8503729607144181,0.8986121576461905,0.8292823695620294,0.7788056686160654
svr_rf_set6,0.7290033376267849,0.877096824367672,0.9234053963529901,0.8384586116283237,0.8963855263899881,0.8407255278430735,0.7789157562245683
svr_rf_set7,0.7694187508553587,0.8209438776210256,0.9173741756051422,0.8385196799276741,0.8746750423417987,0.8267207259047811,0.7873255351436858
svr_rf_set8,0.7592751561352673,0.81194610718739,0.9153232775591426,0.8476902976358397,0.8825802730285571,0.8190492492808654,0.791006785317759
svr_svr_set1,0.7028292527292066,0.8628451072003069,0.8939080861929739,0.8339421366179108,0.8800241883087716,0.8342218052917821,0.759428576354315
svr_svr_set2,0.7034205557441167,0.8670436834488705,0.9173843681882005,0.8525377099476802,0.8763664079524205,0.8534745041749825,0.7622752788148526
svr_svr_set3,0.7323677380829894,0.833070194822037,0.895540905386536,0.799048964670648,0.8470703201398898,0.8084168764971553,0.7968077734490497
svr_svr_set4,0.7700193327251538,0.7928507612158678,0.9282300505676057,0.8682469573266329,0.8581722401855835,0.8042666503314135,0.7523508188468127
svr_svr_set5,0.7043566698216386,0.8611683853804812,0.9107610060448642,0.844390672858938,0.8791895669466053,0.8434823364083525,0.7585602599269614
svr_svr_set6,0.7019146824867109,0.8626870202034144,0.9157278881864208,0.821438452720083,0.8784267792593293,0.8196498799226181,0.7653970414587022
svr_svr_set7,0.7896037449404956,0.8163778795240434,0.9096000048704375,0.8267882605383766,0.8725822706913382,0.8185957635342556,0.7902489643419122
svr_svr_set8,0.7708361637495194,0.7867473894699891,0.9276985540068444,0.8430131966158799,0.8511563847762986,0.8122670734881076,0.7713426531911288
svr_xgb_set1,0.7226628431010702,0.8524149427676335,0.9262468002762072,0.841213428531549,0.8915356864658592,0.8341070082897352,0.7692475577069416
svr_xgb_set2,0.7178910798640332,0.8680345176459722,0.9223361445639496,0.8594105661485053,0.8910369215179595,0.8645382637374777,0.771123989678063
svr_xgb_set3,0.73822990140575,0.8314371908892019,0.9134191450021976,0.8049042573473459,0.8616414099158649,0.8111385578738853,0.800885827143943
svr_xgb_set4,0.7653635677969535,0.8044822049774326,0.9349953120218346,0.8619564251233081,0.9057581310022558,0.8211466843529327,0.7816041263229104
svr_xgb_set5,0.7224333500418111,0.8648455170847227,0.9119441361798175,0.833808142266575,0.9002685103836058,0.8458478053321524,0.7713513727675488
svr_xgb_set6,0.7206660325862555,0.8677765629042958,0.93110181071967,0.8289367592004095,0.8841916598269703,0.8483262509397829,0.7742898506242508
svr_xgb_set7,0.7595518590420082,0.8201922567082369,0.9420529682781011,0.8560109868039516,0.8986870253188128,0.8374643454254276,0.804243699743813
svr_xgb_set8,0.7596699591501588,0.8037463293337189,0.9219216441322234,0.853178994556721,0.8928813474655937,0.8240390960390621,0.7826776797820977
xgb_eNet_set1,0.6960354111470486,0.827266391958925,0.8893650822765122,0.8720757368870098,0.7897275708339021,0.7816662467059589,0.7306264819592952
xgb_eNet_set2,0.7100496418468495,0.8267618733085639,0.9164686132093091,0.8793732290189283,0.7877561616256777,0.7809840780832156,0.8044350802797358
xgb_eNet_set3,0.7338611233671607,0.8359943202483865,0.9243452431230437,0.8140113080474117,0.8691990838833954,0.8228151749120353,0.8098182920504802
xgb_eNet_set4,0.8072981302249302,0.85311536011303,0.9816651564945404,0.8492283020313013,0.8584981630932598,0.8416025774458152,0.7782229241229931
xgb_eNet_set5,0.715979571472752,0.8258583428642736,0.9489000958081948,0.8754915806666763,0.7875759918630747,0.7812501293855175,0.7328154079956566
xgb_eNet_set6,0.6928180879452427,0.8273650857176059,0.894517643175943,0.8754295721761081,0.7909364699887812,0.7816657987323328,0.777344777418922
xgb_eNet_set7,0.7333841337609099,0.8812376610437105,0.9229285774503857,0.8064226987539913,0.8710536073297341,0.8164261893963926,0.7757421361955101
xgb_eNet_set8,0.7358345685089412,0.8375369632023656,0.9497759203385314,0.8503544351426663,0.8445130677732545,0.8167339775800339,0.7771005925163106
xgb_rf_set1,0.7411816603103398,0.832017968479724,0.8871063655734738,0.8898451351275654,0.7939386375601941,0.7884574265832898,0.7794141334671784
xgb_rf_set2,0.7296706479050058,0.8319308280860445,0.927509540083346,0.8893893946238464,0.7920904764978125,0.7873063399798003,0.8419117972884773
xgb_rf_set3,0.749672324502164,0.8275613741864943,0.9106613689440208,0.830545952962769,0.8579346107138444,0.8337606898743477,0.8181091453726795
xgb_rf_set4,0.7924101153102773,0.8790704619740418,0.974958857656453,0.8470662011280697,0.8416152931723766,0.8582580391338983,0.7941579348746689
xgb_rf_set5,0.7263653677676166,0.8318910086181543,0.9457770625947369,0.8906192800762226,0.7934597282377931,0.7887978455286481,0.7774457820333053
xgb_rf_set6,0.7425515267712113,0.8318191082451025,0.8875267527531471,0.8878582491966897,0.7941539993531017,0.788369486909303,0.8280446212422785
xgb_rf_set7,0.7493659150921516,0.8744385813661659,0.9287599175071878,0.8242227229359669,0.8779112039983326,0.8279510963412751,0.7950179410535455
xgb_rf_set8,0.7485912149462125,0.8712029929878208,0.964355888449959,0.840214097330852,0.8506876378303262,0.8247427331416606,0.7943310769475791
xgb_svr_set1,0.709632058898149,0.8316332608222586,0.8825541458264246,0.8740718808908321,0.7853154741665518,0.7852685325168145,0.7504148863025439
xgb_svr_set2,0.7221618648585538,0.8317496188199435,0.9184753449439292,0.8870533719881621,0.7886437862880255,0.7852212373664272,0.8268039416785725
xgb_svr_set3,0.7480142798105066,0.8380782655761723,0.9419658572801881,0.8247703828688201,0.8774793237222274,0.8298423724929834,0.8386592208712048
xgb_svr_set4,0.8221937191507124,0.8547830604675781,0.9980428979729773,0.8530306829615021,0.8583883880597727,0.855476493934969,0.7905184440777501
xgb_svr_set5,0.7251806627047974,0.831343113171078,0.9491645660089261,0.8821934300812312,0.7861491015948722,0.7850239764464039,0.7459629072385546
xgb_svr_set6,0.7101904016139021,0.8309869551081237,0.8899900409867136,0.8807434062633215,0.7882173321008397,0.7848588825888096,0.7968810135694679
xgb_svr_set7,0.7431334063673671,0.8853036777559928,0.929845282840666,0.8088393059313833,0.8733143164568257,0.8246461802833708,0.783705848758178
xgb_svr_set8,0.74402243330144,0.8452280647309429,0.9729628429530689,0.852306565344792,0.8449040337989792,0.8236296847080926,0.7880141754193516
xgb_xgb_set1,0.7273440444756584,0.8311446946928245,0.9083190594051032,0.8877812196940666,0.7876932345453294,0.7879869314001047,0.7637914439836088
xgb_xgb_set2,0.725569896757866,0.8310882616650467,0.9323813720701679,0.8836330989353358,0.7909927950498575,0.7868123925113193,0.8387522161322187
xgb_xgb_set3,0.7487457705286086,0.8476364615835591,0.9301618886740456,0.831325757804352,0.8617407492673129,0.8357568373264612,0.8316447507885408
xgb_xgb_set4,0.8193494559617044,0.8972706041770466,0.9956841727093613,0.8577906129996163,0.8551270742830361,0.8581741513373162,0.793696722271184
xgb_xgb_set5,0.7254676522552329,0.8312522872483797,0.9679321985319979,0.8826984472722065,0.7884725390381724,0.7868989297262728,0.7610481540060388
xgb_xgb_set6,0.7267897888395469,0.8322788153594909,0.900744176792795,0.8828450227288728,0.7890232461487433,0.7868762827225344,0.8106480391945738
xgb_xgb_set7,0.7484028180730532,0.895834536179166,0.9349586924815968,0.8273916184732215,0.8782111048093261,0.8291003838001068,0.7921947267766466
xgb_xgb_set8,0.7473014917187939,0.8756025935702818,0.9551440963590485,0.854283691994064,0.8431497645110263,0.828015941644686,0.7943086912992213
