,Fold_0,Fold_1,Fold_2,Fold_3,Fold_4,Fold_5,Fold_6
xgb_surf,0.06726730065176512,0.02931710585261557,0.026929180666243176,0.2440799247472348,0.133936106054423,0.15393512963304304,0.09382338908515632
eNet_eNet_set1,0.050420990918434265,0.22741266048729597,0.22448449307221008,0.34436009617415164,0.12299919362552246,0.09941661822815093,0.14356155425461697
eNet_eNet_set2,0.10677564565555255,0.2050094744227497,0.1491253426816292,0.3455815941616858,0.08529948635198953,0.11581365630631044,0.17963074421506325
eNet_eNet_set3,0.007886118847892087,0.07078860409448388,0.20522332798408627,0.2756679809423672,0.1989568139974476,0.12575082996431336,-0.0725941918761098
eNet_eNet_set4,-0.06940090090040929,0.08339300524225497,0.08068653096058376,0.028008377054679047,0.04543383099749017,-0.05374231284607435,0.059819656179699116
eNet_eNet_set5,0.048525283303982786,0.23407975102171272,0.15578676160162672,0.32359064613840616,0.0989349102758807,0.050384953571815425,0.1823775959841983
eNet_eNet_set6,0.05599729448366221,0.20596606641197351,0.22521971404468408,0.3811241043043953,0.12854105324862633,0.16524736155926312,0.1108585395908096
eNet_eNet_set7,-0.051457647582540275,0.10529978120103453,0.1723053257793666,0.21369153095790994,0.10749404924898029,0.013502125740712453,-0.025965879775059278
eNet_eNet_set8,-0.026253544007606433,0.146616546203173,0.16454745939276852,0.24554049391519975,0.16130228792553558,-0.019260453621930275,0.03420108022444866
eNet_rf_set1,-0.02838703835399877,0.22732738348569725,0.16387474896664167,0.32998906624583957,0.1347540212816751,0.11124755678178441,0.17875777096323445
eNet_rf_set2,0.1597169323584941,0.17316580938641804,0.09001370670336775,0.33857922688100367,0.03803427814811324,0.15133303268900067,0.21408391345979558
eNet_rf_set3,-0.009564569013042555,0.05092240713826325,0.2260288970963834,0.2639110337295061,0.19764275584762223,0.10369900735343458,-0.04092886225624212
eNet_rf_set4,-0.09483633783762975,0.13705306843089332,0.03477703636503862,0.0826546768993828,0.025558170914243325,-0.05198581280847637,0.02942322736155293
eNet_rf_set5,0.0012003837423806563,0.21528090333802663,0.0829339454151946,0.3079741385001956,0.06311292598725562,0.052508927121583955,0.2159936036900584
eNet_rf_set6,0.03555588968144887,0.20201010650763243,0.1793772633140044,0.38626130853173035,0.13279149478358687,0.21968121714226246,0.16216809083191347
eNet_rf_set7,-0.08899811888578091,0.10869742280390253,0.10779608926592417,0.25020197466439925,0.1587372690269264,0.06129723658309944,-0.027147484923133916
eNet_rf_set8,-0.02011477799109506,0.20264273650829528,0.1251063677616432,0.28364038252729584,0.15018844052547614,0.03879203116363236,0.02071767215561843
eNet_svr_set1,0.02255833229971708,0.22793804516894245,0.2141860192663142,0.3602745052926749,0.13611974286348943,0.08505565691281607,0.14290796713565174
eNet_svr_set2,0.10583202103157238,0.19651211221236772,0.1483190893048708,0.340294938828245,0.08389540109604844,0.10526737769732714,0.16919811513417343
