,Fold_0,Fold_1,Fold_2,Fold_3,Fold_4,Fold_5,Fold_6
rf_xgb_set3,0.25128887284442164,0.17274311293064556,0.287978927495129,0.3083522569934885,0.37260613818822225,0.2582606108555401,0.19595092240812687
rf_xgb_set4,0.3330387474463407,0.3113346767754144,0.21249513320136082,0.2203186967567961,0.3666438887713769,0.058252903381853564,0.35943024265900625
rf_xgb_set5,0.4322575305099288,0.4318456802932552,0.3961380428090382,0.3994074792443434,0.4890114518161839,0.25895921030596636,0.46080766990562605
rf_xgb_set6,0.42046682838435206,0.35873176468176476,0.4974961456826315,0.38900684784252637,0.4622825149661326,0.3644654769567906,0.4011055724318503
rf_xgb_set7,0.35060550925611583,0.28542141179715425,0.34848877961246094,0.2927481747588587,0.4448170712488416,0.2129202092504534,0.3104689984794917
rf_xgb_set8,0.35753378116781376,0.27902737823590906,0.30894350579404495,0.3161157787659602,0.4690906916915696,0.19907171689467162,0.32109219344687673
svr_eNet_set1,0.46496803277380216,0.47274202430926204,0.5998126242896463,0.5196051028045814,0.40330652541597933,0.5523594760371433,0.5448719780361373
svr_eNet_set2,0.44900472170085026,0.3374013377178734,0.576906094040472,0.5076180464461467,0.32273621069307423,0.45009638994649825,0.480122882304944
svr_eNet_set3,0.2432666565717051,0.24291147235407104,0.39623175779013053,0.3663197699515676,0.533509745788935,0.3129756741237769,0.28548028185901814
svr_eNet_set4,0.2989047740692305,0.33401220230597284,0.2957621698933124,0.3007804584668666,0.4052213980586855,0.15193604512518882,0.38953981296436524
svr_eNet_set5,0.5001940997647848,0.40160905867922664,0.5686766889796302,0.5302117543267715,0.33645112389381276,0.4117142058297303,0.5338475604875941
svr_eNet_set6,0.3887702213835258,0.39638164314695384,0.6333487220618934,0.5380091127967314,0.38364163599127893,0.5053297333492563,0.5314234358977514
svr_eNet_set7,0.2732956639448918,0.34142811939674667,0.44831083040520725,0.3828969784916382,0.5666394885235911,0.29270087877837037,0.39274053549361454
svr_eNet_set8,0.25085379793636997,0.3115825660769068,0.3833541903124379,0.358147750974212,0.537608213092263,0.24202494974776004,0.332150625477601
svr_rf_set1,0.3500429608612142,0.4231185695839643,0.48651478847775564,0.4187664342192265,0.34892204202838895,0.46652807869684887,0.5068730454971027
svr_rf_set2,0.39406873136936993,0.3494162093651534,0.5245789033296324,0.5106983572015454,0.2958390307066277,0.43166181336062703,0.48282410708347484
svr_rf_set3,0.2313488571089765,0.1859646020753312,0.37276190672575393,0.26854674247843485,0.5057451779834155,0.23558501919299926,0.24890966803491202
svr_rf_set4,0.2882384566551556,0.2756167617832826,0.30661417138867997,0.28581486084205643,0.36744789209284734,0.1404369376788327,0.3503784181700721
svr_rf_set5,0.479191658605248,0.40648827635614704,0.5300568200533105,0.5050733649485835,0.3012596791156017,0.36867586979586864,0.5414341938531513
svr_rf_set6,0.38443665580138897,0.4089775808352182,0.5690695984332538,0.5332967099566911,0.34298001475638895,0.46737477957013096,0.549640330799231
svr_rf_set7,0.26763003801223983,0.30658907759528053,0.43627005770636695,0.26701816259816735,0.5134149122221948,0.28878315540462446,0.3713442669563891
svr_rf_set8,0.23204044815864583,0.29094310464346806,0.4046636763793845,0.2875121568000162,0.5178122724240783,0.24011421606198996,0.28238212607222624
svr_svr_set1,0.4326728790140183,0.4604138779196454,0.5441053432618702,0.49477239694607955,0.37974467992026795,0.519953205516942,0.4993186784617615
svr_svr_set2,0.4514445605248928,0.331157436995489,0.5870046682755201,0.49917265442151565,0.3203713123065627,0.4568559516263826,0.49438719118322727
svr_svr_set3,0.22815789291099953,0.24179681377584963,0.37300985466655295,0.36910646000548636,0.5113883571768286,0.26266647690962946,0.2615618066891344
svr_svr_set4,0.30048174622412294,0.33448779123249556,0.2954005667091997,0.2991818299402147,0.38776047720642504,0.1481519304815447,0.3803924692045855
svr_svr_set5,0.5001197571355166,0.3942645952186582,0.5731372701171192,0.515023431521453,0.3312073733773296,0.38618991861109064,0.5309074196846342
svr_svr_set6,0.3611845851285032,0.38890333804761607,0.6316496485919736,0.5259392723393796,0.36247281636903966,0.4611354246480629,0.5320586426708194
svr_svr_set7,0.251948475684054,0.34743832108152767,0.4393353401747325,0.3657126469141231,0.5466452153591137,0.2643240248556429,0.3818283439602409
svr_svr_set8,0.23866683186806834,0.3145888623834912,0.3821105592168637,0.3350852069995841,0.5198377265690892,0.2396389137196861,0.31414445101280153
svr_xgb_set1,0.3712200704103897,0.44810538088498664,0.5333015751830941,0.45122807920563723,0.3443380730774437,0.5224176127937054,0.5074773394897559
svr_xgb_set2,0.41282617387585513,0.3420879796455021,0.526238418006528,0.5172721084238202,0.29490027271943675,0.4421008872979532,0.473311822916922
svr_xgb_set3,0.2555525760452801,0.2401573742338205,0.37042718476457637,0.3334577045841355,0.5100467843899555,0.28584214522490475,0.27152656591794355
svr_xgb_set4,0.2923824658495327,0.3202581361961242,0.3139309386028224,0.2743699906309339,0.3858076173697946,0.1420696632785983,0.34992651257372304
svr_xgb_set5,0.45619813379554786,0.4050274687301664,0.5437618815724374,0.5050722577986443,0.308967263318582,0.390143544123458,0.5165639213050233
svr_xgb_set6,0.38388025461077324,0.3751543775459471,0.5887150331689408,0.5353600130188536,0.34003690781913554,0.4224677839008519,0.5248443674471455
svr_xgb_set7,0.26607272800476145,0.31635673974931194,0.4174252338709735,0.2903084481555487,0.5100409317117094,0.2993023311816091,0.36372798622006347
svr_xgb_set8,0.23481202456084924,0.3125407441108533,0.3807984312504412,0.276060246326211,0.5061921569059528,0.24030442121618023,0.2879819659286411
xgb_eNet_set1,0.45915720833554635,0.4250577764147224,0.29168852669761214,0.41311047507221094,0.5532481395951455,0.21801361483953846,0.3886913361244346
xgb_eNet_set2,0.35922600416675415,0.20374237148608013,0.15156177820710368,0.34810964437902947,0.41176283187200174,0.09401877515878554,0.31427841300419923
xgb_eNet_set3,0.23814886875795938,0.20682098054845877,0.27343129356980383,0.25018848392818305,0.4174424274687472,0.31635860256594694,0.16510187682693087
xgb_eNet_set4,0.3272288609593506,0.30403946939896753,0.15586467406783844,0.12823712121943112,0.25253273631717293,0.034272315827787676,0.39792023540960936
xgb_eNet_set5,0.4607267494499364,0.32987423379087866,0.26803963697397354,0.3395652391125518,0.4703088901208722,0.16162294646538497,0.32772563633256746
xgb_eNet_set6,0.3720948115264583,0.22469757797395287,0.1515617782071036,0.41940387669579937,0.5117039796102854,0.18461985534330305,0.38390039468506576
xgb_eNet_set7,0.34587456575198056,0.20759070202848698,0.15586467406783844,0.24160510677946534,0.4377717498301935,0.18305652661152305,0.18074542815202962
xgb_eNet_set8,0.3325890136410927,0.2488899691832098,0.15586467406783844,0.24230231093339688,0.4270909539153074,0.11969716330928742,0.18074943577970806
xgb_rf_set1,0.21468344315750773,0.4088036837423543,0.20227155587150994,0.007149505606646345,0.4869004009182073,0.043351859561623206,0.2993483445313297
xgb_rf_set2,0.35869738433151743,0.20102077034333923,0.13324824747457123,0.010180009461270498,0.2539151056636414,0.03320932841516572,0.2692751619350354
xgb_rf_set3,0.24471156093360863,0.18491716154297302,0.2099096962907459,0.21505650113794378,0.3882220759420906,0.2653308091084512,0.15156158381701865
xgb_rf_set4,0.3193795899078602,0.31575379855043884,0.1577724168821049,0.11180969283549488,0.19174016863884802,0.030835517020465057,0.375450835141931
xgb_rf_set5,0.4450177396216232,0.24983955648498754,0.19798233874607163,0.009337973997260801,0.28151902252222283,0.10664524892594952,0.2669309875076118
xgb_rf_set6,0.36608014045553633,0.20346528364928299,0.13758920386817922,0.010251315939838357,0.27800471133363347,0.044770525663801644,0.2974334725382794
xgb_rf_set7,0.32190833479998404,0.177194919088265,0.15073369564014724,0.21146614135608377,0.40964207819224174,0.14892896451910914,0.15848470623566538
xgb_rf_set8,0.31934544010404753,0.20513323909038397,0.15056488223041892,0.21750421069907377,0.40564916092052083,0.1000571770963103,0.15874690892760962
xgb_svr_set1,0.27798039880504194,0.4081225020890742,0.23113501867301758,0.12079600938979371,0.4401110388572232,0.12331196048039066,0.30064254655609
xgb_svr_set2,0.3557809439704437,0.21084092160163453,0.1554437738472744,0.0721836401859006,0.31472021146704,0.058025020474295516,0.30239370922890485
xgb_svr_set3,0.223645581184169,0.1959385716297537,0.2241163270028031,0.24135544921794075,0.40774251713912746,0.28456075351237076,0.15963588926299463
xgb_svr_set4,0.32040332188666687,0.30658906535785757,0.1548015975493972,0.11298374058203803,0.21422715358800354,0.03220163054144424,0.39208761481293086
xgb_svr_set5,0.4322229491028583,0.3032584878387628,0.20661278039633685,0.07299471524424483,0.35183564227363584,0.06759447950353076,0.2922781542387042
xgb_svr_set6,0.36218864909523474,0.2174213183095528,0.17207079085375301,0.1058244730437011,0.388488391942041,0.09486436112501123,0.31717804836263014
xgb_svr_set7,0.328577415149414,0.1898793711262965,0.16964147292359777,0.22111907625456712,0.4284360638673087,0.1334351696502593,0.16149436525105595
xgb_svr_set8,0.3232720581560234,0.24366149387328356,0.15604235686355597,0.22599520557369235,0.42210753442265925,0.09503218437589953,0.15487505593257295
xgb_xgb_set1,0.23970612839335825,0.37775799316486935,0.20232240114152505,0.07261193942073929,0.40048045525125675,0.08415907732470301,0.3263519051390532
xgb_xgb_set2,0.36384951408544064,0.21215820646026057,0.14963549057418174,0.04646361089895164,0.290935145635954,0.055636406146745324,0.28168597446327287
xgb_xgb_set3,0.2415349184252867,0.19598373648033376,0.19813508708346272,0.21903530918428393,0.4002530230286874,0.2894397293060528,0.15360750369626694
xgb_xgb_set4,0.316475906198852,0.30686772568611886,0.15797781953103784,0.11686076639553027,0.2175064088364695,0.040835070776481894,0.36299024443246003
xgb_xgb_set5,0.4584047450575243,0.28824921528769565,0.18968839628722595,0.05504125552635103,0.3519946922172901,0.062021728640634405,0.2855781213218762
xgb_xgb_set6,0.37628170541242933,0.2147425590524479,0.16106961384754356,0.0660616751290149,0.3636590793005713,0.06078121206769374,0.31037575663019856
xgb_xgb_set7,0.3249351967707121,0.1912371543599619,0.16235438465234553,0.2054486411851461,0.42284258233067096,0.10293993909967318,0.15706608915546813
xgb_xgb_set8,0.31804993056032815,0.23131271843763065,0.15791873105059118,0.212846815173654,0.41171249034849755,0.07516269262692374,0.16234522602078014
