name,label,Fold_0,Fold_1,Fold_2,Fold_3,Fold_4,Fold_5,Fold_6,Fold_7
"Working Memory FC, eNet",eNet_wm_FC_PCA75,0.65348008569069,0.774242451323138,0.784052238259435,0.779562184031632,0.674690462340981,0.720729326503321,0.756584994399633,0.742819703139568
"Total Brain Volume, RF",rf_VolBrain,0.753005770358965,0.807907357393364,0.890805453645361,0.828560767852456,0.712309921925855,0.790523405560548,0.819853978889499,0.818766142479522
"Cortical Thickness, RF",rf_cort,0.728276560516314,0.821698941601871,0.877306085830979,0.85085336136092,0.697481559926216,0.782077102669988,0.867228800786975,0.854153708047566
"Emotion Processing Contrast, RF",rf_emo,0.726766147805095,0.816356544841239,0.85453758997524,0.849803354871879,0.700178031650688,0.798309392372611,0.846721061384225,0.809096367442229
"Gambling Contrast, RF",rf_gam,0.715343738887748,0.824981515594188,0.887291763885908,0.863767663438103,0.714500030315034,0.803603409586681,0.849892854649389,0.851177585838593
"Gambling FC, RF",rf_gam_FC_PCA75,0.697280322547316,0.810211363312538,0.859436609230544,0.846863304359052,0.698900151775433,0.764232781984443,0.792158736367029,0.785042302460491
"Language Contrast, RF",rf_lan,0.662884308962158,0.801435777333065,0.77617910657233,0.852275865023704,0.706368157218987,0.728089996117361,0.795385989496465,0.801408060892717
"Language FC, RF",rf_lan_FC_PCA75,0.684985473234893,0.778923973497878,0.857963369519442,0.840304516379573,0.701085892875336,0.746657542178614,0.798450375569515,0.810723334068497
"Motor Contrast, RF",rf_mot,0.696924795216735,0.787161001683697,0.863394200598274,0.827243745961181,0.685295594774922,0.815878403152567,0.853887581285728,0.819521516314449
"Motor FC, RF",rf_mot_FC_PCA75,0.68628182091396,0.826446372913863,0.843667071881882,0.845223141646875,0.68643404986032,0.7831532295053,0.811962449587688,0.80953006606451
"Relational Contrast, RF",rf_rel,0.688429242011857,0.792745872483423,0.87407968042697,0.792216312725526,0.64143161970458,0.787624982360892,0.773016379192769,0.849271315934423
"Relational FC, RF",rf_rel_FC_PCA75,0.69524634708588,0.798603986244924,0.831107013234995,0.802403541830826,0.701787165885461,0.793025401023534,0.82248574085982,0.8091132717508
"Resting State FC, RF",rf_rest_PCA75,0.720209254639356,0.798392546685309,0.85141357360346,0.851907289817145,0.672229715848264,0.763991998345072,0.814189085451677,0.832437627315723
"Social Cognition Contrast, RF",rf_soc,0.656266674041198,0.823848685381784,0.847263514194249,0.816117405247938,0.673224480800416,0.785452882870896,0.838398474588177,0.801570739476182
"Social Cognition FC, RF",rf_soc_FC_PCA75,0.675298229423405,0.760314855991755,0.82062038714625,0.858912470858551,0.670603965004868,0.740487503404242,0.788313352863307,0.835036970732478
"Subcortical Volume, RF",rf_subc,0.756749684465362,0.80175580426909,0.850487132899574,0.849638490916919,0.707360198005974,0.786795105296524,0.827330415220344,0.840496390053107
"Surface Area, RF",rf_surf,0.737505997560697,0.834073300365803,0.857635391530243,0.820371861418337,0.694193790095009,0.776361703631379,0.823421667198021,0.815655770976303
"Working Memory Contrast, RF",rf_wm,0.636036690996896,0.761050886683502,0.786911266287774,0.759898013593185,0.678984096722161,0.786932008249379,0.731145349887037,0.713301222152281
"Working Memory FC, RF",rf_wm_FC_PCA75,0.674187658764208,0.804762714358857,0.808697361326128,0.814596137096159,0.705436957728409,0.759376422039932,0.77915809376454,0.777873266283286
"Total Brain Volume, SVR",svr_VolBrain,0.757530489230726,0.818354516253079,0.887574874499674,0.876983216944116,0.709619237868951,0.776926113977143,0.787323588486197,0.802717231949573
"Cortical Thickness, SVR",svr_cort,0.717609278984234,0.816638804817723,0.853619364465239,0.875676218290828,0.691543179298639,0.776477710407495,0.844644020724327,0.843734200646116
"Emotion Processing Contrast, SVR",svr_emo,0.720009199739961,0.813040605636478,0.839757036859513,0.829204932599034,0.690099226591744,0.814651515426376,0.848397027052386,0.77142193804564
"Gambling Contrast, SVR",svr_gam,0.728666806334324,0.82998071544864,0.896992170224039,0.855635675042859,0.731464099950262,0.80915532959099,0.839102106002913,0.856626568648601
"Gambling FC, SVR",svr_gam_FC_PCA75,0.716168563579621,0.809173898027003,0.866662216372232,0.820978300342858,0.694229897822594,0.728741899509229,0.757503379241622,0.804797392221639
"Language Contrast, SVR",svr_lan,0.641788044784482,0.781894778091423,0.771557218014174,0.83848505530948,0.716735833994814,0.709753207873301,0.72574994610939,0.742700386589879
"Language FC, SVR",svr_lan_FC_PCA75,0.626882816064927,0.816562385618832,0.815404978489055,0.76967329717723,0.722661117219501,0.699032962629839,0.761342583222795,0.779649005697286
"Motor Contrast, SVR",svr_mot,0.684015281416204,0.772311063372842,0.833042987007536,0.831065423479172,0.68485183460255,0.786742816732294,0.802276472736864,0.833841475835122
"Motor FC, SVR",svr_mot_FC_PCA75,0.675233939363938,0.809345426273064,0.826442271995117,0.844249552365809,0.696666079878121,0.801946939118923,0.805781470072832,0.795874795791108
"Relational Contrast, SVR",svr_rel,0.715694210699158,0.808662328973372,0.856795380769787,0.791717831574622,0.625119916708872,0.751192056018493,0.729368250911057,0.830233903851005
"Relational FC, SVR",svr_rel_FC_PCA75,0.684949843265974,0.780729183916944,0.780295794908386,0.768318210716285,0.71103811982367,0.780163570202073,0.830857344734469,0.769983218072133
"Resting State FC, SVR",svr_rest_PCA75,0.69645227488232,0.803768419447886,0.801954016203396,0.820784339177344,0.681583357453176,0.780694654165181,0.826181555831329,0.813268118389631
"Social Cognition Contrast, SVR",svr_soc,0.700690201970932,0.810760940295512,0.825277448271585,0.84554806386621,0.677216621414769,0.799955887095449,0.832068101318165,0.827075621259638
"Social Cognition FC, SVR",svr_soc_FC_PCA75,0.638843519072511,0.740762777598001,0.784971391068983,0.817168314387947,0.638421361508977,0.720848172266768,0.755602852204318,0.784870687402649
"Subcortical Volume, SVR",svr_subc,0.78821111551615,0.791742823605537,0.876930853012516,0.867615400555011,0.720971074213432,0.779867718966061,0.811779835192983,0.867254020439422
"Surface Area, SVR",svr_surf,0.734237969055137,0.848630125510139,0.865923036828894,0.799475829719821,0.700252662407081,0.796821075063427,0.821740894143577,0.769881162311796
"Working Memory Contrast, SVR",svr_wm,0.616342421638622,0.723336538697558,0.72519327807421,0.732687611483531,0.646174164383735,0.780291990713836,0.691642693265593,0.693623153656143
"Working Memory FC, SVR",svr_wm_FC_PCA75,0.669339431472296,0.786263849862256,0.762473945478886,0.770780590947659,0.690057095522967,0.689121198040579,0.680282333160001,0.741954695881849
"Total Brain Volume, XGB",xgb_VolBrain,0.765668489624476,0.807401786975879,0.887500037398149,0.83325904614641,0.715978918965516,0.784387737720982,0.811887229566816,0.820532768750347
"Cortical Thickness, XGB",xgb_cort,0.724442741161187,0.82185976628779,0.88488827640101,0.862467294768341,0.720353064402399,0.798171208343223,0.877929296875677,0.868101859746292
"Emotion Processing Contrast, XGB",xgb_emo,0.724495541516425,0.81606416085769,0.85329764614026,0.848424599823712,0.703176583696873,0.838875978029944,0.836899772523678,0.834341460669746
"Gambling Contrast, XGB",xgb_gam,0.69021634358671,0.835731224420433,0.883879292597828,0.872896508145277,0.724208639560509,0.814344426540514,0.851272792394011,0.874632986501826
"Gambling FC, XGB",xgb_gam_FC_PCA75,0.703494065432816,0.820527404935038,0.849206157610114,0.853406535245317,0.714683543780917,0.751358089078127,0.757453607460749,0.792875023402555
"Language Contrast, XGB",xgb_lan,0.639245331277191,0.841805886998579,0.764323763117998,0.8577116992212,0.714606883374575,0.737623470262449,0.801567323533062,0.795560610140366
"Language FC, XGB",xgb_lan_FC_PCA75,0.667345229329377,0.800782712059725,0.85188797464145,0.84821416971329,0.733437010899059,0.758992470514385,0.790129928407565,0.793761950165818
"Motor Contrast, XGB",xgb_mot,0.704883979407072,0.791609425551897,0.868136450893524,0.801382483069174,0.682593269239724,0.837337538694102,0.856466233548692,0.832271614652433
"Motor FC, XGB",xgb_mot_FC_PCA75,0.697432618105841,0.82803519235414,0.841229945991474,0.851571465744616,0.674415430049176,0.785651057993509,0.806038722258395,0.814628518526751
"Relational Contrast, XGB",xgb_rel,0.710831550324556,0.796305497943386,0.886896863316766,0.788062827744492,0.650797384211524,0.773715184511218,0.766898320270194,0.862037372140667
"Relational FC, XGB",xgb_rel_FC_PCA75,0.695310563776601,0.793640997480001,0.818620606405612,0.809113787148632,0.70547553896,0.817398091141829,0.844921888022368,0.812269247872904
"Resting State FC, XGB",xgb_rest_PCA75,0.7452811487662,0.810657392470089,0.847962730037594,0.825833134108535,0.71851025209502,0.763010957134137,0.807491758569892,0.824098963595259
"Social Cognition Contrast, XGB",xgb_soc,0.667797734196103,0.817075206027746,0.832188391737784,0.846758301226845,0.686455143845759,0.772480155356964,0.851151513513753,0.840274214479331
"Social Cognition FC, XGB",xgb_soc_FC_PCA75,0.639838218751412,0.730198123257547,0.820765717719524,0.844080371582484,0.660345057376685,0.733960709560401,0.775102581535483,0.84661425855127
"Subcortical Volume, XGB",xgb_subc,0.76248464065437,0.798682574217476,0.852818723990613,0.841468585457788,0.710234811265492,0.78386890447429,0.81418610843975,0.860839873322145
"Surface Area, XGB",xgb_surf,0.750440646636193,0.854711719381424,0.865672395465844,0.811725602480276,0.726075509184436,0.813834682960325,0.832548670433231,0.79456342359294
"Working Memory Contrast, XGB",xgb_wm,0.643180118723751,0.763770912443352,0.75617001136131,0.760516932372996,0.68615427286064,0.794334246841107,0.722562567010732,0.712325908616959
"Working Memory FC, XGB",xgb_wm_FC_PCA75,0.675283877022062,0.799807895155935,0.780022597176149,0.779659788271666,0.708713209550437,0.759903607221579,0.760916013274384,0.720141620809905
"Stacked: All, eNet+eNet",eNet_eNet_set1,0.527315570719229,0.696871590556704,0.66461934841068,0.647029998569529,0.600059986137769,0.712642611332112,0.643799830556696,0.675047810473497
"Stacked: Task Contrast, eNet+eNet",eNet_eNet_set2,0.55488593530144,0.713833557156182,0.687997141607562,0.667767946923831,0.615045448683397,0.765652685936194,0.64406335664941,0.661238555672656
"Stacked: Non Task, eNet+eNet",eNet_eNet_set3,0.72057456005636,0.823065405783956,0.801501903232963,0.772313932061338,0.681898910808572,0.774378279932716,0.825036883313489,0.780219562180937
"Stacked: Task FC, eNet+eNet",eNet_eNet_set4,0.619061585796884,0.749524424956007,0.740344733601846,0.747344410751301,0.655682167436824,0.681336481545332,0.707559328112435,0.719412916811647
"Stacked: Task Contrast & Task FC, eNet+eNet",eNet_eNet_set5,0.523061193303058,0.697788867549195,0.6624509838067,0.655881572136156,0.596642595549602,0.705536299366715,0.622381060478637,0.651699164363547
"Stacked: All excluding Task FC, eNet+eNet",eNet_eNet_set6,0.548025778323146,0.711238848764013,0.698493890553882,0.650854540181896,0.604788137885791,0.736400892009845,0.665022029372897,0.689708552310523
