name,label,Fold_0,Fold_1,Fold_2,Fold_3,Fold_4,Fold_5,Fold_6
"Total Brain Volume, eNet",eNet_brainVol,0.131813386192343,0.036585538322024,0.107992110187955,0.042595357800811,0.109418624835811,0.108109694261662,0.171681934067084
"Cortical Thickness, eNet",eNet_cort,0.144973691086727,0.090478627513221,0.141703208322489,-0.052273209037676,-0.047588522333391,-0.00632463801132,
"Facename: Encoding-Distractor, eNet",eNet_facename,0.155755824452337,0.252918218740387,0.166856504206037,0.315983927969665,0.066499738214783,0.203161932562232,0.300654587717795
"Facename FC, eNet",eNet_facename_FC_PCA75,-0.053964596497842,0.080863014727238,0.075512955391264,0.039868361529202,0.00932942249823,-0.054105083549465,-0.102525343882774
"Emotion Processing Contrast, eNet",eNet_faces,0.1762852409214,0.035508948255944,0.090572004911306,0.237070519744207,0.130486954953026,0.020230922837908,0.143371193173231
"Emotion Processing FC, eNet",eNet_faces_FC_PCA75,-0.047814439372853,0.045113548730807,-0.01541393859033,0.05247628751792,0.053087509350059,-0.054618714638482,0.074646684402
"MID Contrast, eNet",eNet_mid,-0.08625987025446,0.007472489633791,0.064493449421112,0.113113986506538,0.021359277168033,,-0.024416347659113
"MID FC, eNet",eNet_mid_FC_PCA75,-0.029111895730368,0.043678889635167,0.081271750781173,-0.112627584696776,,0.015802911833192,0.097132066261211
"Resting State FC, eNet",eNet_rest_PCA75,0.077020986310933,0.146362133487028,0.202766424613994,0.289348848594244,0.177968432984832,0.053483025458689,-0.02049995844592
"Stroop Contrast, eNet",eNet_stroop,,,0.177356355896129,,,,
"Stroop FC, eNet",eNet_stroop_FC_PCA75,0.114659900103477,0.191995910286119,0.098106148645671,0.176842329565298,0.077398545635467,-0.027879154324574,-0.032103947260673
"Subcortical Volume, eNet",eNet_subc,-0.018091869308755,-0.081258196509239,-0.018363213479729,0.090071585117038,0.147126442027176,0.015091141310749,0.02068034070203
"Surface Area, eNet",eNet_surf,-0.030765806163566,-0.092786074906814,,,,0.154251222389378,-0.021154354080151
"Total Brain Volume, RF",rf_brainVol,-0.023497596261119,-0.001660246053749,0.077829936664531,0.089535360115696,0.12097087175813,0.124050194089589,0.07402826299769
"Cortical Thickness, RF",rf_cort,0.103456977352853,-0.091490601027679,0.016362686234803,0.026419870292085,-0.09463197080876,-0.008183708588909,0.252480583631415
"Facename: Encoding-Distractor, RF",rf_facename,0.086529984515203,0.155089721022378,0.126240261067198,0.222364328094272,0.068943851060464,0.282567963277517,0.27476955136693
"Facename FC, RF",rf_facename_FC_PCA75,-0.057029934433582,0.027974252891823,-0.024641293662723,-0.033701573274228,0.031044765918655,-0.023464344511403,0.008189105235832
"Emotion Processing Contrast, RF",rf_faces,0.189158260890939,-0.067792878299172,0.059398363291721,0.15816854390404,0.019090839262033,0.095615444723681,0.216846118710284
"Emotion Processing FC, RF",rf_faces_FC_PCA75,-0.026778809170361,0.068170069196412,-0.015405541528778,0.126751079335188,0.126445517626836,0.057902303486186,0.125254772060176
"MID Contrast, RF",rf_mid,0.006685305200733,-0.086045738289421,0.011647737958045,0.109976662258576,0.018247088516485,0.093596546675685,-0.053018878999314
"MID FC, RF",rf_mid_FC_PCA75,-0.048745784568797,0.136595447558021,0.004462967553814,0.028344570013048,0.208930208584013,0.037186286229676,0.218301898866539
"Resting State FC, RF",rf_rest_PCA75,0.059678645915179,0.117957237234393,0.202165729089898,0.08804226402763,0.152691768045751,-0.041368310143234,0.028972881542523
"Stroop Contrast, RF",rf_stroop,0.049452188371324,0.077554687864673,0.141739234829449,0.164272510751207,0.194350898469899,0.20595769662649,0.088320553192467
"Stroop FC, RF",rf_stroop_FC_PCA75,0.021745888888815,0.152718827243508,-0.016902152309767,0.057889347701891,0.111988260218674,0.155831492208891,0.044739510034556
"Subcortical Volume, RF",rf_subc,-0.013134511665835,0.036572411284082,0.004802214477287,0.104033306288031,-0.077156128240317,-0.043893065427649,0.046915998707735
"Surface Area, RF",rf_surf,-0.006020508668087,-0.070998505698403,0.032301891325428,0.210634256612605,0.197802320937135,0.144165453259838,-0.021258025765421
"Total Brain Volume, SVR",svr_brainVol,0.139971850922782,0.045046292979474,0.153281620781759,-0.015280871798025,0.092619198220375,0.043713091053356,0.266022431404561
"Cortical Thickness, SVR",svr_cort,0.130968394172426,0.102739321628514,0.137271455201337,-0.069168649072331,-0.076106990348592,-0.021838462006997,0.266055989580019
"Facename: Encoding-Distractor, SVR",svr_facename,0.080469190145954,0.16009667979298,0.016621904595595,0.268519848764282,0.087940257501602,0.160591399802779,0.24944845865764
"Facename FC, SVR",svr_facename_FC_PCA75,0.05895569368121,0.078684451438038,0.031441134555066,0.067261317310778,0.02896616572043,-0.069549209417267,-0.0202430258524
"Emotion Processing Contrast, SVR",svr_faces,0.188796918102618,-0.025404169454472,0.115743831351194,0.167229650428282,0.049214773761856,-0.045236774650008,0.131584860431068
"Emotion Processing FC, SVR",svr_faces_FC_PCA75,-0.059496156243229,0.031947693797913,0.024544822954305,0.129445056788381,0.014876449575246,0.033499689533479,0.093907664102931
"MID Contrast, SVR",svr_mid,0.004325021908273,-0.004164458493992,0.205364755768274,0.055959383073007,0.019401832594264,0.100966390697804,-0.052448883597393
"MID FC, SVR",svr_mid_FC_PCA75,-0.059669306206912,0.030638617093028,0.029487628957699,-0.0231878935019,0.200957688371657,0.024492132202707,0.07734305961461
"Resting State FC, SVR",svr_rest_PCA75,0.067919545261101,0.153256056688177,0.123842257039411,0.292495163754178,0.090827386237288,0.019655294954069,-0.026560784359013
