name,label,Fold_0,Fold_1,Fold_2,Fold_3,Fold_4,Fold_5,Fold_6,Fold_7
"Cortical Thickness, RF",rf_cort,0.013051228700884,0.013900377358713,0.006028183082114,0.021780288982512,0.009007143761347,0.042417868695859,-0.0310987310203,0.015931908565978
"Emotion Processing Contrast, RF",rf_emo,0.015265329561808,0.018578778616542,0.046733529463121,0.048443781064666,0.017873004002142,0.039747344740796,0.018569565763858,0.087699933450627
"Gambling Contrast, RF",rf_gam,0.034325149101612,0.020164750961335,-0.01349797260534,0.00694532459375,0.011130174209888,0.002378705875355,-0.006115264947557,-0.00694067538021
"Gambling FC, RF",rf_gam_FC_PCA75,0.052506117241725,0.023313674132443,0.031461365715631,0.017567267769564,-0.014104979665827,0.092214928015878,0.117266713249885,0.107539910935966
"Language Contrast, RF",rf_lan,0.161495933947068,0.066543710722691,0.18054339003296,0.065349622719968,0.028072878936899,0.127274093741535,0.115775055896816,0.125563110744825
"Language FC, RF",rf_lan_FC_PCA75,0.138580475008885,0.095559430223854,0.06930042390101,0.058975121308977,0.019187440011502,0.15692783030507,0.106928081039639,0.097270929176055
"Motor Contrast, RF",rf_mot,0.072373784496518,0.057278094646778,0.066383078677538,0.099630820969894,0.07404968117152,0.002433258243215,0.025453239611612,0.076593424775832
"Motor FC, RF",rf_mot_FC_PCA75,0.099778095649553,-4.24842497048772E-06,0.093780002165918,0.041185253600708,-0.003762474766371,0.047557988697137,0.079147360107187,0.076149459256606
"Relational Contrast, RF",rf_rel,0.095530066067255,0.052282650538975,0.008632203385598,0.134987126646804,0.182803845501486,0.075844781849786,0.13071555583511,0.030370093312482
"Relational FC, RF",rf_rel_FC_PCA75,0.103258642089687,0.052176523081694,0.112376953308638,0.100953285933416,-0.004470283605142,0.062412337407058,0.048990967873111,0.096450663931894
"Resting State FC, RF",rf_rest_PCA75,0.055023141121083,0.041725449652158,0.033036930919258,0.015387643794598,0.059483272479945,0.111213722881104,0.07209028855017,0.0229537418462
"Social Cognition Contrast, RF",rf_soc,0.149305433615903,0.025908138132502,0.093082993683615,0.102512942817818,0.112175464028636,0.034697742211878,0.019138307969956,0.081334441250313
"Social Cognition FC, RF",rf_soc_FC_PCA75,0.156915233666251,0.107025172710934,0.128426313742436,0.016327255126656,0.098190412683696,0.130240937192671,0.130736660870962,0.022178299129849
"Subcortical Volume, RF",rf_subc,-0.051990907586331,0.079489256391618,0.047212853703919,0.01841101734473,0.013047915360873,0.048728041391816,0.057245025698981,0.009679225351983
"Surface Area, RF",rf_surf,0.010428893912666,0.031948674759097,0.011829381571516,0.100568745435956,0.063734253499586,0.077632371164055,0.068521250862369,0.064202226127382
"Working Memory Contrast, RF",rf_wm,0.243756597077365,0.196792619515259,0.193212882730986,0.183590385472736,0.080101819254498,0.093445894876849,0.230608879736438,0.278737624300326
"Working Memory FC, RF",rf_wm_FC_PCA75,0.118772336495815,0.024478548760615,0.14027252317236,0.110199697141892,0.010922327834079,0.135708682671881,0.173995625252364,0.161630854722087
