name,label,Fold_0,Fold_1,Fold_2,Fold_3,Fold_4
"Stacked: All, RF+XGB",rf_xgb_set1,0.786421220114903,0.752998187138913,0.684242189409323,0.818457302139033,0.691342974367328
"Stacked: Task Contrast, RF+XGB",rf_xgb_set2,0.763616763485002,0.728204874694179,0.668315472779822,0.854057541513243,0.695581542950675
"Stacked: Non Task, RF+XGB",rf_xgb_set3,0.729350667333651,0.769258811716904,0.67490651912599,0.816633915372947,0.683336347177754
"Stacked: Task FC, RF+XGB",rf_xgb_set4,0.783835585190147,0.766864844456359,0.698582519301555,0.834189838356274,0.74005713236547
"Stacked: Task Contrast & Task FC, RF+XGB",rf_xgb_set5,0.765183649305746,0.75578543343211,0.690397783910935,0.832426531914611,0.697624906279486
"Stacked: All excluding Task FC, RF+XGB",rf_xgb_set6,0.753106040572937,0.727628671620954,0.661897919454062,0.825675292509267,0.682876893956557
"Stacked: All excluding Task Contrast, RF+XGB",rf_xgb_set7,0.75735386902575,0.766345862080432,0.692408174241897,0.814255072211577,0.697162267536709
"Stacked: Resting and Task FC, RF+XGB",rf_xgb_set8,0.75861583232977,0.7562213369071,0.676444421889079,0.806069978450868,0.69403283995524
"Stacked: All, SVR+eNet",svr_eNet_set1,0.723860703034127,0.679919230627976,0.647900287078141,0.738708621587469,0.659508879939795
"Stacked: Task Contrast, SVR+eNet",svr_eNet_set2,0.737525894551684,0.675267882349151,0.655849520195431,0.766118297518831,0.670251423028883
"Stacked: Non Task, SVR+eNet",svr_eNet_set3,0.72079442125917,0.73055044067637,0.692002962070655,0.782099754372672,0.669478021664149
"Stacked: Task FC, SVR+eNet",svr_eNet_set4,0.711590741885876,0.745406772469196,0.709283547616732,0.84425557712799,0.697540693690866
"Stacked: Task Contrast & Task FC, SVR+eNet",svr_eNet_set5,0.728835207474173,0.68597532110029,0.650030047194825,0.7684294450239,0.665873862454714
"Stacked: All excluding Task FC, SVR+eNet",svr_eNet_set6,0.730238458039778,0.674303468972579,0.648596021453018,0.726937901871738,0.6606653962029
"Stacked: All excluding Task Contrast, SVR+eNet",svr_eNet_set7,0.684214361910755,0.702988309381694,0.655465792070387,0.763604618032825,0.632594297259541
"Stacked: Resting and Task FC, SVR+eNet",svr_eNet_set8,0.70107065111861,0.719461247351041,0.658604196217369,0.791019601685237,0.649399374889146
"Stacked: All, SVR+RF",svr_rf_set1,0.735033839824233,0.741182578722863,0.68397286993227,0.845618647305154,0.67624379859398
"Stacked: Task Contrast, SVR+RF",svr_rf_set2,0.74748108964899,0.658318628880283,0.687051902584808,0.813146417226973,0.680899499725824
"Stacked: Non Task, SVR+RF",svr_rf_set3,0.745074836614055,0.764590935738864,0.760155034679599,0.822739379514045,0.680679215038192
"Stacked: Task FC, SVR+RF",svr_rf_set4,0.723628469720526,0.785885945027353,0.756145776701933,0.831320321556289,0.704120708016609
"Stacked: Task Contrast & Task FC, SVR+RF",svr_rf_set5,0.746320948963103,0.706350777719735,0.685327084597943,0.780934635099339,0.682749029171882
"Stacked: All excluding Task FC, SVR+RF",svr_rf_set6,0.734228082079054,0.733602557535256,0.685433612509633,0.767705518277507,0.676053373705451
"Stacked: All excluding Task Contrast, SVR+RF",svr_rf_set7,0.673640531825909,0.769075460568141,0.692481976218197,0.868450250612213,0.649895064579528
"Stacked: Resting and Task FC, SVR+RF",svr_rf_set8,0.708866532252355,0.745113757888313,0.714764574929925,0.778214490635889,0.659050953131974
"Stacked: All, SVR+SVR",svr_svr_set1,0.729004071619632,0.687054622016448,0.674052883809262,0.777168363343983,0.666506022366353
"Stacked: Task Contrast, SVR+SVR",svr_svr_set2,0.746204053132499,0.68021659972201,0.687996713571728,0.777255235798924,0.679581054456118
"Stacked: Non Task, SVR+SVR",svr_svr_set3,0.725104909830045,0.731487980062373,0.709328616321724,0.815264111552675,0.663641321709908
"Stacked: Task FC, SVR+SVR",svr_svr_set4,0.711042679763886,0.782593757453167,0.718923396983137,0.858717022098348,0.701888426318588
"Stacked: Task Contrast & Task FC, SVR+SVR",svr_svr_set5,0.733418241837367,0.689801218752945,0.682509048914044,0.790020598850331,0.675430876693116
"Stacked: All excluding Task FC, SVR+SVR",svr_svr_set6,0.736522874826295,0.673968300982617,0.681930440288262,0.765337376861935,0.667457573417837
"Stacked: All excluding Task Contrast, SVR+SVR",svr_svr_set7,0.690931352940877,0.727416787863915,0.669345591227673,0.799582635216319,0.630061283212392
"Stacked: Resting and Task FC, SVR+SVR",svr_svr_set8,0.698803376841669,0.744351085960412,0.67993917286995,0.792851602891691,0.652067984508915
"Stacked: All, SVR+XGB",svr_xgb_set1,0.729761641658009,0.744153744513253,0.679641840085141,0.833610630516535,0.675617980674066
"Stacked: Task Contrast, SVR+XGB",svr_xgb_set2,0.752803092959065,0.648562632295535,0.685877869242524,0.801127020063833,0.68231591325631
"Stacked: Non Task, SVR+XGB",svr_xgb_set3,0.724840883280538,0.766940795679032,0.732898347933081,0.826296612692621,0.696669167324032
"Stacked: Task FC, SVR+XGB",svr_xgb_set4,0.727989407624155,0.769453799110873,0.730901194434952,0.843300128089172,0.698874667080993
"Stacked: Task Contrast & Task FC, SVR+XGB",svr_xgb_set5,0.741530829512138,0.701477377505788,0.680362424786089,0.791995464469032,0.692946548862566
"Stacked: All excluding Task FC, SVR+XGB",svr_xgb_set6,0.724673718184881,0.727437019311022,0.681179328515202,0.807995525091184,0.678485739833254
"Stacked: All excluding Task Contrast, SVR+XGB",svr_xgb_set7,0.688900449094942,0.757107269648206,0.684699692358737,0.846033751007813,0.645271194036212
"Stacked: Resting and Task FC, SVR+XGB",svr_xgb_set8,0.714297226066439,0.756262137249474,0.695817175370671,0.794515688952878,0.663266981022786
"Stacked: All, XGB+eNet",xgb_eNet_set1,0.748782920404052,0.717479051651329,0.663445763852567,0.825290221591759,0.657273747483631
"Stacked: Task Contrast, XGB+eNet",xgb_eNet_set2,0.751784792949652,0.720635183701343,0.668855365961129,0.832315582077004,0.714504284938832
"Stacked: Non Task, XGB+eNet",xgb_eNet_set3,0.727166083278508,0.809817262834955,0.617501849751394,0.843179715570544,0.666666554165563
"Stacked: Task FC, XGB+eNet",xgb_eNet_set4,0.754824738308812,0.767647718982258,0.701800466478118,0.848984495664911,0.70921971165083
"Stacked: Task Contrast & Task FC, XGB+eNet",xgb_eNet_set5,0.744899631000037,0.723618020190155,0.67889177680517,0.826838411969214,0.68608832986043
"Stacked: All excluding Task FC, XGB+eNet",xgb_eNet_set6,0.737990787509317,0.713362565352089,0.645094921568518,0.819101799831488,0.656487813272886
"Stacked: All excluding Task Contrast, XGB+eNet",xgb_eNet_set7,0.729765924061205,0.743654894937288,0.667430782177183,0.823299570470655,0.655458038882472
"Stacked: Resting and Task FC, XGB+eNet",xgb_eNet_set8,0.75265926159427,0.767406142574939,0.65762320704441,0.818462141841509,0.67185112193536
"Stacked: All, XGB+RF",xgb_rf_set1,0.765935923652953,0.742436017393744,0.725613301075927,0.830948798031464,0.706437210102816
"Stacked: Task Contrast, XGB+RF",xgb_rf_set2,0.770957198162543,0.734680473321527,0.676894759899425,0.841431493414761,0.753004956199735
"Stacked: Non Task, XGB+RF",xgb_rf_set3,0.735946056797188,0.83032824553393,0.619029045561265,0.849098126546893,0.668442319823694
"Stacked: Task FC, XGB+RF",xgb_rf_set4,0.74810954759745,0.794438217284568,0.725745191633389,0.844966735309177,0.720148278245513
"Stacked: Task Contrast & Task FC, XGB+RF",xgb_rf_set5,0.75929279823656,0.725225377286323,0.724695745121084,0.834278942475453,0.710977144033946
"Stacked: All excluding Task FC, XGB+RF",xgb_rf_set6,0.74708508671218,0.745110352490829,0.642676334292046,0.827992025396774,0.658905864734168
"Stacked: All excluding Task Contrast, XGB+RF",xgb_rf_set7,0.732545851179357,0.804604581899587,0.726463137498321,0.822351944877558,0.712057422725443
"Stacked: Resting and Task FC, XGB+RF",xgb_rf_set8,0.769626613255493,0.797819608506233,0.725692190058311,0.86348664969674,0.719034568782307
"Stacked: All, XGB+SVR",xgb_svr_set1,0.772053327008033,0.736873535911417,0.708314537603752,0.840381920808141,0.686126868636631
"Stacked: Task Contrast, XGB+SVR",xgb_svr_set2,0.769751518712165,0.726052869196374,0.675280306225485,0.837252905507258,0.730620068323034
"Stacked: Non Task, XGB+SVR",xgb_svr_set3,0.726491185687802,0.824407711134139,0.612240570959982,0.855704290283741,0.668708471615832
"Stacked: Task FC, XGB+SVR",xgb_svr_set4,0.74572111709769,0.782613233319589,0.713452498985047,0.852693781629918,0.722011162984698
"Stacked: Task Contrast & Task FC, XGB+SVR",xgb_svr_set5,0.76450464910571,0.73377110040289,0.711187636982879,0.838009209950722,0.71397280006012
"Stacked: All excluding Task FC, XGB+SVR",xgb_svr_set6,0.7507741765408,0.738411616396602,0.642840919390693,0.828820859014675,0.657715592501498
"Stacked: All excluding Task Contrast, XGB+SVR",xgb_svr_set7,0.735722665001851,0.781362870929407,0.711575129266479,0.84410803734852,0.692969041557407
"Stacked: Resting and Task FC, XGB+SVR",xgb_svr_set8,0.765508437044832,0.781197003769117,0.711686036302593,0.841398834328358,0.718499257719754
"Stacked: All, XGB+XGB",xgb_xgb_set1,0.776548625354014,0.727090709267649,0.713547510964837,0.845355533597679,0.691798900019445
"Stacked: Task Contrast, XGB+XGB",xgb_xgb_set2,0.769566091454718,0.730754302874437,0.669857818456943,0.843221479219167,0.750524159514964
"Stacked: Non Task, XGB+XGB",xgb_xgb_set3,0.73016773684412,0.827218914683868,0.614007865468657,0.846800027717516,0.669061105258872
"Stacked: Task FC, XGB+XGB",xgb_xgb_set4,0.734784859968426,0.789458818111531,0.71677774380017,0.862388959487883,0.719003303565234
"Stacked: Task Contrast & Task FC, XGB+XGB",xgb_xgb_set5,0.764911405593232,0.732916270522347,0.712095674017214,0.848225923858725,0.703852762463845
"Stacked: All excluding Task FC, XGB+XGB",xgb_xgb_set6,0.746595647778468,0.734744283907374,0.645064555336645,0.841746572364572,0.669900443434778
"Stacked: All excluding Task Contrast, XGB+XGB",xgb_xgb_set7,0.742624968861726,0.784096627703407,0.711501038018982,0.846489019801375,0.696139841455792
"Stacked: Resting and Task FC, XGB+XGB",xgb_xgb_set8,0.763714110586069,0.788142660800243,0.715116539246704,0.845177859754937,0.711078744535424
