name,label,Fold_0,Fold_1,Fold_2,Fold_3,Fold_4
"Stacked: Task Contrast, SVR+RF",svr_rf_set2,0.430764319108946,0.55054189382698,0.388925378217724,0.456220550598765,0.318245913585827
"Stacked: Non Task, SVR+RF",svr_rf_set3,0.432086840177497,0.383654410318853,0.277443237721086,0.382231074394223,0.379453757397292
"Stacked: Task FC, SVR+RF",svr_rf_set4,0.442847482497089,0.334250462008879,0.333939042679659,0.422273044890082,0.373292044315255
"Stacked: Task Contrast & Task FC, SVR+RF",svr_rf_set5,0.441248798136429,0.487722466997413,0.394656519176465,0.500910545214369,0.312602134127725
"Stacked: All excluding Task FC, SVR+RF",svr_rf_set6,0.473775744668954,0.448362170765104,0.390706652448086,0.519313317068533,0.325638384305113
"Stacked: All excluding Task Contrast, SVR+RF",svr_rf_set7,0.546984198161239,0.378723349764307,0.399547162807267,0.303941453629844,0.515836559732448
"Stacked: Resting and Task FC, SVR+RF",svr_rf_set8,0.489286273753754,0.440017809848283,0.383402813033943,0.51958300996617,0.476790529487654
"Stacked: All, SVR+SVR",svr_svr_set1,0.483930954113073,0.560030642192608,0.409294001452817,0.53406242032858,0.367054424691406
"Stacked: Task Contrast, SVR+SVR",svr_svr_set2,0.441542000773408,0.527114236194625,0.378860642282381,0.501264302022316,0.339326271488923
"Stacked: Non Task, SVR+SVR",svr_svr_set3,0.482643906368083,0.444199375080916,0.331125792593951,0.388350201974244,0.437971405993563
"Stacked: Task FC, SVR+SVR",svr_svr_set4,0.462314686784251,0.372476386908978,0.367824245959024,0.394970527843249,0.373308218474265
"Stacked: Task Contrast & Task FC, SVR+SVR",svr_svr_set5,0.464005045998259,0.5338913116435,0.391078490793056,0.519433311261651,0.350628155342106
"Stacked: All excluding Task FC, SVR+SVR",svr_svr_set6,0.464079310308549,0.583598810088775,0.38720653397148,0.531243327165727,0.361632477713707
"Stacked: All excluding Task Contrast, SVR+SVR",svr_svr_set7,0.540881210662448,0.457589926295861,0.432121270458809,0.451139060455897,0.544305067571495
"Stacked: Resting and Task FC, SVR+SVR",svr_svr_set8,0.484598832597859,0.426230306664228,0.420965087962419,0.512235699393603,0.481002079151699
"Stacked: All, SVR+XGB",svr_xgb_set1,0.484606110752194,0.438973954149267,0.396195366288069,0.395454472150017,0.327851167367999
