name,label,Fold_0,Fold_1,Fold_2,Fold_3,Fold_4,Fold_5,Fold_6
"Surface Area, XGB",xgb_surf,0.034124349358439,0.01667754741127,0.061913966568606,0.072090021225955,0.120991966066471,0.08524027356822,0.090998824868839
"Stacked: All, eNet+eNet",eNet_eNet_set1,0.170579372503158,0.182929902398483,0.319259552448093,0.316797045139951,0.383475737615031,0.293610243756814,0.3648282378804
"Stacked: Task Contrast, eNet+eNet",eNet_eNet_set2,0.160949549042579,0.070369879815241,0.266691204382698,0.254422822442447,0.213873120135274,0.155149482012443,0.190682846930323
"Stacked: Non Task, eNet+eNet",eNet_eNet_set3,-0.022087925950133,0.018441468299629,0.125764192557828,0.155009477247145,0.280893747372194,0.175873270668717,0.134142274552009
"Stacked: Task FC, eNet+eNet",eNet_eNet_set4,0.078375849001314,0.0776919775972,-0.003212313035586,0.022339245782582,0.066482689851014,-0.080710321275846,0.142533583035387
"Stacked: Task Contrast & Task FC, eNet+eNet",eNet_eNet_set5,0.236571375503543,0.126291725977249,0.229856453155956,0.308505523174982,0.260653795039463,0.166856831678223,0.287336470928303
"Stacked: All excluding Task FC, eNet+eNet",eNet_eNet_set6,0.104595757360901,0.107359494225317,0.340143211453863,0.302200426776723,0.373877616227133,0.308997051947585,0.30448839540076
"Stacked: All excluding Task Contrast, eNet+eNet",eNet_eNet_set7,0.034884556934105,0.045735026765549,0.141999444585799,0.152906793509694,0.237044416310613,0.123830188690226,0.199638417184808
"Stacked: Resting and Task FC, eNet+eNet",eNet_eNet_set8,0.045013298944579,0.055869743816028,0.060186668963835,0.105456016167586,0.173011646116707,0.007676673520872,0.139023803548453
"Stacked: All, eNet+RF",eNet_rf_set1,0.212388667901937,0.184099371741386,0.302342769104204,0.265771988793036,0.397285155500967,0.279223685305756,0.338669574058821
"Stacked: Task Contrast, eNet+RF",eNet_rf_set2,0.158313289673804,0.084228291650818,0.244970736658743,0.167661897425287,0.235730463010829,0.188203339731929,0.191138159710408
"Stacked: Non Task, eNet+RF",eNet_rf_set3,-0.107067555328874,-0.002440851060557,0.093794706300927,0.123477841446709,0.257275380996332,0.168126826721541,0.091877714601294
"Stacked: Task FC, eNet+RF",eNet_rf_set4,0.088731608604334,0.058082739487329,0.029523641264169,0.097801909240473,0.103002476772451,-0.069140082860716,0.138451877794644
"Stacked: Task Contrast & Task FC, eNet+RF",eNet_rf_set5,0.26197289515239,0.134074156077937,0.247950496352504,0.254743200548654,0.309105921007328,0.18611804202221,0.279261321139697
"Stacked: All excluding Task FC, eNet+RF",eNet_rf_set6,0.16326573391378,0.128720646746191,0.293429871598458,0.252106116401797,0.396861364942564,0.306251717857303,0.289388911537539
"Stacked: All excluding Task Contrast, eNet+RF",eNet_rf_set7,0.055545010707408,0.04842284247181,0.128161686627218,0.145228212121994,0.244157274758486,0.122104741992437,0.168891024825343
"Stacked: Resting and Task FC, eNet+RF",eNet_rf_set8,0.054006280235877,0.035570216248953,0.063752501218344,0.124906228573105,0.209013071188015,0.007137566597878,0.105595531634171
"Stacked: All, eNet+SVR",eNet_svr_set1,0.16870938648115,0.181758806558251,0.32037401612318,0.304859364530974,0.381179750518095,0.257955436616193,0.372422533868519
"Stacked: Task Contrast, eNet+SVR",eNet_svr_set2,0.143963494007885,0.070669973550993,0.283337747067769,0.25325278425337,0.209579044566742,0.140045133830696,0.188053473794388
"Stacked: Non Task, eNet+SVR",eNet_svr_set3,-0.037729000330239,0.024051575815723,0.129057687736228,0.149684531459821,0.291631087656254,0.17701533745022,0.128650199167571
"Stacked: Task FC, eNet+SVR",eNet_svr_set4,0.062672829506502,0.078562037932351,0.014266346570811,0.083767912928695,0.091345143856452,-0.078979435276617,0.173860897200978
"Stacked: Task Contrast & Task FC, eNet+SVR",eNet_svr_set5,0.252169474229956,0.121797411452931,0.237269830088761,0.310196285674518,0.255974206127381,0.152643649232079,0.283379296577462
"Stacked: All excluding Task FC, eNet+SVR",eNet_svr_set6,0.099657282476344,0.096292090939634,0.340217877473482,0.292376376989778,0.370579823567873,0.298847170330313,0.310557241327085
"Stacked: All excluding Task Contrast, eNet+SVR",eNet_svr_set7,0.009760003568601,0.045883673714424,0.138465717975316,0.138241851029622,0.237769799517905,0.076559765560346,0.18846928813529
"Stacked: Resting and Task FC, eNet+SVR",eNet_svr_set8,0.030254349183624,0.055188914880824,0.034345746641129,0.15447850714875,0.206455625989062,-0.032552581734748,0.151618377410883
"Stacked: All, eNet+XGB",eNet_xgb_set1,0.185400763152939,0.161050154685794,0.326831950608998,0.248072913324385,0.372581900246587,0.306590588567732,0.302291416647223
"Stacked: Task Contrast, eNet+XGB",eNet_xgb_set2,0.144450243741993,0.072373469334547,0.267538093395862,0.163249017228105,0.233892794362917,0.172691581865957,0.151838676989761
"Stacked: Non Task, eNet+XGB",eNet_xgb_set3,-0.105546664471366,0.018024461720101,0.099068560453066,0.160959741097046,0.279881444263056,0.167044142655468,0.085545252065408
"Stacked: Task FC, eNet+XGB",eNet_xgb_set4,0.076305207165218,0.040757280361769,0.004817723910568,0.095745850000369,0.109503915588157,-0.098924419138171,0.128718756285822
"Stacked: Task Contrast & Task FC, eNet+XGB",eNet_xgb_set5,0.233284231428046,0.13802561495484,0.276611145384293,0.256843806125199,0.290106504178847,0.181218730721619,0.26219605607882
"Stacked: All excluding Task FC, eNet+XGB",eNet_xgb_set6,0.123454314947722,0.120478710680112,0.333860225255284,0.226864747506439,0.366424410144236,0.303463200086946,0.259659328128592
"Stacked: All excluding Task Contrast, eNet+XGB",eNet_xgb_set7,0.08047225523622,0.028269782289223,0.112927898381065,0.144706563831034,0.24310736413856,0.136967693757659,0.14733016046291
"Stacked: Resting and Task FC, eNet+XGB",eNet_xgb_set8,0.035548454811858,0.024474420785724,0.051327930746287,0.139291027729112,0.219983299831836,0.021968558866211,0.101972543046166
"Stacked: All, RF+eNet",rf_eNet_set1,0.182216774769381,0.141982968304108,0.141035970962271,0.132974911116946,0.154709621115512,0.123498637906869,0.1644264056902
"Stacked: Task Contrast, RF+eNet",rf_eNet_set2,0.169330602017495,0.106202506638324,0.167028206150689,0.125670068134673,0.153763415233181,0.112390263592795,0.139441142707813
"Stacked: Non Task, RF+eNet",rf_eNet_set3,0.053310327200474,0.028245577121554,0.063916741092427,0.092478372577606,0.118512982160789,0.066976350953846,0.044953892399397
"Stacked: Task FC, RF+eNet",rf_eNet_set4,0.102810198210711,0.103291504824974,0.033251083446295,0.045343878813024,0.077276215768287,-0.024753883911574,0.120182582186914
"Stacked: Task Contrast & Task FC, RF+eNet",rf_eNet_set5,0.177803778210353,0.139513576169773,0.116925133194517,0.123373571246134,0.139441266230021,0.086736874361474,0.169615599729901
"Stacked: All excluding Task FC, RF+eNet",rf_eNet_set6,0.170023388870273,0.107747078618679,0.165887881295578,0.140332572987451,0.159490990143193,0.12848012538681,0.156121851716207
"Stacked: All excluding Task Contrast, RF+eNet",rf_eNet_set7,0.108868055117243,0.096897574332127,0.083140625895303,0.084805253446922,0.101731615153383,0.035490551932413,0.142580781459341
"Stacked: Resting and Task FC, RF+eNet",rf_eNet_set8,0.103605756838728,0.099178610652109,0.054266407973759,0.077974579058697,0.10299306553583,0.020530902624232,0.123054725069947
"Stacked: All, RF+RF",rf_rf_set1,0.160616779760039,0.137669468057741,0.128161903418317,0.120013060494373,0.145415688199847,0.087260896442626,0.148227469108193
"Stacked: Task Contrast, RF+RF",rf_rf_set2,0.163911494537287,0.106607566759701,0.160618034631954,0.117802993271295,0.156719706582464,0.095754578750702,0.11768555241734
"Stacked: Non Task, RF+RF",rf_rf_set3,0.039700667174016,0.009014208374618,0.062424219619646,0.056690098505547,0.110966492139557,0.05532293244073,0.027521374930619
"Stacked: Task FC, RF+RF",rf_rf_set4,0.111878615603327,0.101231866970272,-0.01064365180258,0.03546418085945,0.088195805072503,-0.083516860368826,0.112890058022665
"Stacked: Task Contrast & Task FC, RF+RF",rf_rf_set5,0.165492053378411,0.142323988593076,0.105659185987267,0.124270991781828,0.138966880398259,0.062104804724052,0.162963793553729
"Stacked: All excluding Task FC, RF+RF",rf_rf_set6,0.161193586368984,0.098761711713479,0.152895464720056,0.109416724296468,0.142190169769508,0.101145400327211,0.125888563219047
"Stacked: All excluding Task Contrast, RF+RF",rf_rf_set7,0.113693586372114,0.095931624218261,0.07818799874417,0.076646642997228,0.112791790973637,0.028596203018901,0.112662402577201
"Stacked: Resting and Task FC, RF+RF",rf_rf_set8,0.108692400477998,0.085930869861017,0.053864453987389,0.065238926891645,0.118744650766508,0.021441694690265,0.109904702192047
"Stacked: All, RF+SVR",rf_svr_set1,0.174673774562911,0.148199001090099,0.142852329794404,0.111911247156174,0.161545327580449,0.131452409008295,0.168763195766556
"Stacked: Task Contrast, RF+SVR",rf_svr_set2,0.160536658322891,0.105240782375827,0.18060687205793,0.099357644873326,0.172706571190467,0.109054935730616,0.147745184222859
"Stacked: Non Task, RF+SVR",rf_svr_set3,0.050524331825497,0.01770973116588,0.066201596324123,0.08684931104468,0.122857166441838,0.068916025582222,0.042075825588032
"Stacked: Task FC, RF+SVR",rf_svr_set4,0.108889932848675,0.103342111308775,0.002537086160781,0.024169193242776,0.086329005742008,-0.049662498818895,0.125538690308929
